frame,current_sight_los.az,current_sight_los.el,filtered_sight_az,filtered_sight_el,tads_yaw_rate,tads_pitch_rate,tads_yaw_rate_bias,tads_pitch_rate_bias,filtered_tads_yaw_rate_bias,filtered_tads_pitch_rate_bias,
 148,-4.65946E-02,-1.73557E-01,-6.99142E-02,-1.82568E-01, 0.00000E+00,-0.00000E+00,-2.17497E-05,-9.72823E-04,-2.17497E-05,-9.72823E-04,
 149,-4.64988E-02,-1.73557E-01,-6.97972E-02,-1.82542E-01, 0.00000E+00,-0.00000E+00,-7.11507E-06,-9.67191E-04,-7.11507E-06,-9.67191E-04,
 150,-4.64029E-02,-1.73557E-01,-6.96801E-02,-1.82516E-01, 0.00000E+00,-0.00000E+00, 7.50639E-06,-9.61575E-04, 7.50639E-06,-9.61575E-04,
 151,-4.64029E-02,-1.73557E-01,-6.95633E-02,-1.82491E-01, 0.00000E+00,-0.00000E+00, 2.20546E-05,-9.55975E-04, 2.20546E-05,-9.55975E-04,
 152,-4.63070E-02,-1.73557E-01,-6.94462E-02,-1.82465E-01, 0.00000E+00,-0.00000E+00, 3.65898E-05,-9.50392E-04, 3.65898E-05,-9.50392E-04,
 153,-4.62111E-02,-1.73557E-01,-6.93290E-02,-1.82439E-01, 0.00000E+00,-0.00000E+00, 5.11117E-05,-9.44824E-04, 5.11117E-05,-9.44824E-04,
 154,-4.61153E-02,-1.73557E-01,-6.92116E-02,-1.82414E-01, 0.00000E+00,-0.00000E+00, 6.56203E-05,-9.39273E-04, 6.56203E-05,-9.39273E-04,
 155,-4.59235E-02,-1.73557E-01,-6.90935E-02,-1.82388E-01, 0.00000E+00,-0.00000E+00, 8.01753E-05,-9.33737E-04, 8.01753E-05,-9.33737E-04,
 156,-4.58276E-02,-1.73557E-01,-6.89753E-02,-1.82362E-01, 0.00000E+00,-0.00000E+00, 9.47165E-05,-9.28218E-04, 9.47165E-05,-9.28218E-04,
 157,-4.58276E-02,-1.73557E-01,-6.88573E-02,-1.82337E-01, 0.00000E+00,-0.00000E+00, 1.09184E-04,-9.22714E-04, 1.09184E-04,-9.22714E-04,
 158,-4.56359E-02,-1.73557E-01,-6.87387E-02,-1.82311E-01, 0.00000E+00,-0.00000E+00, 1.23697E-04,-9.17227E-04, 1.23697E-04,-9.17227E-04,
 159,-4.55400E-02,-1.73653E-01,-6.86199E-02,-1.82286E-01, 0.00000E+00,-0.00000E+00, 1.38196E-04,-9.11815E-04, 1.38196E-04,-9.11815E-04,
 160,-4.54441E-02,-1.73653E-01,-6.85009E-02,-1.82261E-01, 0.00000E+00,-0.00000E+00, 1.52681E-04,-9.06419E-04, 1.52681E-04,-9.06419E-04,
 161,-4.54441E-02,-1.73653E-01,-6.83822E-02,-1.82236E-01, 0.00000E+00,-0.00000E+00, 1.67092E-04,-9.01039E-04, 1.67092E-04,-9.01039E-04,
 162,-4.52524E-02,-1.73653E-01,-6.82628E-02,-1.82211E-01, 0.00000E+00,-0.00000E+00, 1.81548E-04,-8.95674E-04, 1.81548E-04,-8.95674E-04,
 163,-4.52524E-02,-1.73653E-01,-6.81438E-02,-1.82186E-01, 0.00000E+00,-0.00000E+00, 1.95929E-04,-8.90325E-04, 1.95929E-04,-8.90325E-04,
 164,-4.51565E-02,-1.73653E-01,-6.80246E-02,-1.82161E-01, 0.00000E+00,-0.00000E+00, 2.10296E-04,-8.84992E-04, 2.10296E-04,-8.84992E-04,
 165,-4.49648E-02,-1.73653E-01,-6.79047E-02,-1.82136E-01, 0.00000E+00,-0.00000E+00, 2.24709E-04,-8.79674E-04, 2.24709E-04,-8.79674E-04,
 166,-4.48689E-02,-1.73653E-01,-6.77847E-02,-1.82111E-01, 0.00000E+00,-0.00000E+00, 2.39106E-04,-8.74372E-04, 2.39106E-04,-8.74372E-04,
 167,-4.47730E-02,-1.73653E-01,-6.76644E-02,-1.82086E-01, 0.00000E+00,-0.00000E+00, 2.53488E-04,-8.69085E-04, 2.53488E-04,-8.69085E-04,
 168,-4.45813E-02,-1.73653E-01,-6.75436E-02,-1.82062E-01, 0.00000E+00,-0.00000E+00, 2.67915E-04,-8.63814E-04, 2.67915E-04,-8.63814E-04,
 169,-4.45813E-02,-1.73653E-01,-6.74230E-02,-1.82037E-01, 0.00000E+00,-0.00000E+00, 2.82267E-04,-8.58559E-04, 2.82267E-04,-8.58559E-04,
 170,-4.44854E-02,-1.73653E-01,-6.73023E-02,-1.82012E-01, 0.00000E+00,-0.00000E+00, 2.96603E-04,-8.53319E-04, 2.96603E-04,-8.53319E-04,
 171,-4.44854E-02,-1.73653E-01,-6.71819E-02,-1.81987E-01, 0.00000E+00,-0.00000E+00, 3.10863E-04,-8.48095E-04, 3.10863E-04,-8.48095E-04,
 172,-4.42937E-02,-1.73653E-01,-6.70608E-02,-1.81962E-01, 0.00000E+00,-0.00000E+00, 3.25168E-04,-8.42886E-04, 3.25168E-04,-8.42886E-04,
 173,-4.41978E-02,-1.73653E-01,-6.69396E-02,-1.81937E-01, 0.00000E+00,-0.00000E+00, 3.39458E-04,-8.37693E-04, 3.39458E-04,-8.37693E-04,
 174,-4.40060E-02,-1.73653E-01,-6.68177E-02,-1.81913E-01, 0.00000E+00,-0.00000E+00, 3.53791E-04,-8.32515E-04, 3.53791E-04,-8.32515E-04,
 175,-4.40060E-02,-1.73653E-01,-6.66962E-02,-1.81888E-01, 0.00000E+00,-0.00000E+00, 3.68048E-04,-8.27352E-04, 3.68048E-04,-8.27352E-04,
 176,-4.39102E-02,-1.73653E-01,-6.65744E-02,-1.81863E-01, 0.00000E+00,-0.00000E+00, 3.82289E-04,-8.22206E-04, 3.82289E-04,-8.22206E-04,
 177,-4.38143E-02,-1.73653E-01,-6.64526E-02,-1.81838E-01, 0.00000E+00,-0.00000E+00, 3.96515E-04,-8.17074E-04, 3.96515E-04,-8.17074E-04,
 178,-4.36226E-02,-1.73653E-01,-6.63301E-02,-1.81814E-01, 0.00000E+00,-0.00000E+00, 4.10783E-04,-8.11958E-04, 4.10783E-04,-8.11958E-04,
 179,-4.35267E-02,-1.73653E-01,-6.62074E-02,-1.81789E-01, 0.00000E+00,-0.00000E+00, 4.25035E-04,-8.06858E-04, 4.25035E-04,-8.06858E-04,
 180,-4.34308E-02,-1.73653E-01,-6.60846E-02,-1.81764E-01, 0.00000E+00,-0.00000E+00, 4.39271E-04,-8.01773E-04, 4.39271E-04,-8.01773E-04,
 181,-4.34308E-02,-1.73653E-01,-6.59621E-02,-1.81740E-01, 0.00000E+00,-0.00000E+00, 4.53429E-04,-7.96703E-04, 4.53429E-04,-7.96703E-04,
 182,-4.33349E-02,-1.73749E-01,-6.58394E-02,-1.81716E-01, 0.00000E+00,-0.00000E+00, 4.67571E-04,-7.91709E-04, 4.67571E-04,-7.91709E-04,
 183,-4.32391E-02,-1.73749E-01,-6.57166E-02,-1.81691E-01, 0.00000E+00,-0.00000E+00, 4.81697E-04,-7.86729E-04, 4.81697E-04,-7.86729E-04,
 184,-4.31432E-02,-1.73749E-01,-6.55937E-02,-1.81667E-01, 0.00000E+00,-0.00000E+00, 4.95805E-04,-7.81765E-04, 4.95805E-04,-7.81765E-04,
 185,-4.29514E-02,-1.73749E-01,-6.54701E-02,-1.81643E-01, 0.00000E+00,-0.00000E+00, 5.09956E-04,-7.76816E-04, 5.09956E-04,-7.76816E-04,
 186,-4.28556E-02,-1.73749E-01,-6.53463E-02,-1.81619E-01, 0.00000E+00,-0.00000E+00, 5.24090E-04,-7.71882E-04, 5.24090E-04,-7.71882E-04,
 187,-4.27597E-02,-1.73749E-01,-6.52224E-02,-1.81595E-01, 0.00000E+00,-0.00000E+00, 5.38207E-04,-7.66963E-04, 5.38207E-04,-7.66963E-04,
 188,-4.26638E-02,-1.73749E-01,-6.50984E-02,-1.81571E-01, 0.00000E+00,-0.00000E+00, 5.52306E-04,-7.62058E-04, 5.52306E-04,-7.62058E-04,
 189,-4.25679E-02,-1.73749E-01,-6.49742E-02,-1.81547E-01, 0.00000E+00,-0.00000E+00, 5.66388E-04,-7.57169E-04, 5.66388E-04,-7.57169E-04,
 190,-4.24721E-02,-1.73749E-01,-6.48499E-02,-1.81523E-01, 0.00000E+00,-0.00000E+00, 5.80451E-04,-7.52295E-04, 5.80451E-04,-7.52295E-04,
 191,-4.24721E-02,-1.73749E-01,-6.47259E-02,-1.81499E-01, 0.00000E+00,-0.00000E+00, 5.94438E-04,-7.47436E-04, 5.94438E-04,-7.47436E-04,
 192,-4.22803E-02,-1.73749E-01,-6.46013E-02,-1.81475E-01, 0.00000E+00,-0.00000E+00, 6.08466E-04,-7.42592E-04, 6.08466E-04,-7.42592E-04,
 193,-4.21844E-02,-1.73749E-01,-6.44766E-02,-1.81452E-01, 0.00000E+00,-0.00000E+00, 6.22477E-04,-7.37763E-04, 6.22477E-04,-7.37763E-04,
 194,-4.21844E-02,-1.73749E-01,-6.43521E-02,-1.81428E-01, 0.00000E+00,-0.00000E+00, 6.36409E-04,-7.32948E-04, 6.36409E-04,-7.32948E-04,
 195,-4.19927E-02,-1.73749E-01,-6.42271E-02,-1.81404E-01, 0.00000E+00,-0.00000E+00, 6.50384E-04,-7.28149E-04, 6.50384E-04,-7.28149E-04,
 196,-4.18968E-02,-1.73749E-01,-6.41019E-02,-1.81380E-01, 0.00000E+00,-0.00000E+00, 6.64340E-04,-7.23365E-04, 6.64340E-04,-7.23365E-04,
 197,-4.18010E-02,-1.73749E-01,-6.39766E-02,-1.81356E-01, 0.00000E+00,-0.00000E+00, 6.78278E-04,-7.18595E-04, 6.78278E-04,-7.18595E-04,
 198,-4.16092E-02,-1.73749E-01,-6.38507E-02,-1.81332E-01, 0.00000E+00,-0.00000E+00, 6.92258E-04,-7.13840E-04, 6.92258E-04,-7.13840E-04,
 199,-4.15133E-02,-1.73749E-01,-6.37247E-02,-1.81309E-01, 0.00000E+00,-0.00000E+00, 7.06219E-04,-7.09100E-04, 7.06219E-04,-7.09100E-04,
 200,-4.15133E-02,-1.73749E-01,-6.35989E-02,-1.81285E-01, 0.00000E+00,-0.00000E+00, 7.20101E-04,-7.04375E-04, 7.20101E-04,-7.04375E-04,
 201,-4.15133E-02,-1.73749E-01,-6.34736E-02,-1.81261E-01, 0.00000E+00,-0.00000E+00, 7.33904E-04,-6.99665E-04, 7.33904E-04,-6.99665E-04,
 202,-4.13216E-02,-1.73845E-01,-6.33476E-02,-1.81238E-01, 0.00000E+00,-0.00000E+00, 7.47749E-04,-6.95030E-04, 7.47749E-04,-6.95030E-04,
 203,-4.12257E-02,-1.73845E-01,-6.32215E-02,-1.81215E-01, 0.00000E+00,-0.00000E+00, 7.61575E-04,-6.90409E-04, 7.61575E-04,-6.90409E-04,
 204,-4.11298E-02,-1.73845E-01,-6.30953E-02,-1.81192E-01, 0.00000E+00,-0.00000E+00, 7.75382E-04,-6.85802E-04, 7.75382E-04,-6.85802E-04,
 205,-4.09381E-02,-1.73845E-01,-6.29684E-02,-1.81169E-01, 0.00000E+00,-0.00000E+00, 7.89231E-04,-6.81210E-04, 7.89231E-04,-6.81210E-04,
 206,-4.09381E-02,-1.73845E-01,-6.28419E-02,-1.81146E-01, 0.00000E+00,-0.00000E+00, 8.03000E-04,-6.76632E-04, 8.03000E-04,-6.76632E-04,
 207,-4.08422E-02,-1.73845E-01,-6.27153E-02,-1.81123E-01, 0.00000E+00,-0.00000E+00, 8.16749E-04,-6.72069E-04, 8.16749E-04,-6.72069E-04,
 208,-4.06505E-02,-1.73845E-01,-6.25881E-02,-1.81100E-01, 0.00000E+00,-0.00000E+00, 8.30540E-04,-6.67520E-04, 8.30540E-04,-6.67520E-04,
 209,-4.05546E-02,-1.73845E-01,-6.24607E-02,-1.81076E-01, 0.00000E+00,-0.00000E+00, 8.44311E-04,-6.62986E-04, 8.44311E-04,-6.62986E-04,
 210,-4.04587E-02,-1.73845E-01,-6.23332E-02,-1.81053E-01, 0.00000E+00,-0.00000E+00, 8.58062E-04,-6.58466E-04, 8.58062E-04,-6.58466E-04,
 211,-4.04587E-02,-1.73845E-01,-6.22061E-02,-1.81031E-01, 0.00000E+00,-0.00000E+00, 8.71733E-04,-6.53960E-04, 8.71733E-04,-6.53960E-04,
 212,-4.02670E-02,-1.73845E-01,-6.20784E-02,-1.81008E-01, 0.00000E+00,-0.00000E+00, 8.85445E-04,-6.49469E-04, 8.85445E-04,-6.49469E-04,
 213,-4.02670E-02,-1.73845E-01,-6.19511E-02,-1.80985E-01, 0.00000E+00,-0.00000E+00, 8.99078E-04,-6.44992E-04, 8.99078E-04,-6.44992E-04,
 214,-4.01711E-02,-1.73845E-01,-6.18236E-02,-1.80962E-01, 0.00000E+00,-0.00000E+00, 9.12690E-04,-6.40530E-04, 9.12690E-04,-6.40530E-04,
 215,-3.99794E-02,-1.73845E-01,-6.16955E-02,-1.80939E-01, 0.00000E+00,-0.00000E+00, 9.26343E-04,-6.36082E-04, 9.26343E-04,-6.36082E-04,
 216,-3.98835E-02,-1.73845E-01,-6.15673E-02,-1.80916E-01, 0.00000E+00,-0.00000E+00, 9.39975E-04,-6.31648E-04, 9.39975E-04,-6.31648E-04,
 217,-3.97876E-02,-1.73845E-01,-6.14390E-02,-1.80893E-01, 0.00000E+00,-0.00000E+00, 9.53587E-04,-6.27228E-04, 9.53587E-04,-6.27228E-04,
 218,-3.96917E-02,-1.73845E-01,-6.13106E-02,-1.80870E-01, 0.00000E+00,-0.00000E+00, 9.67179E-04,-6.22823E-04, 9.67179E-04,-6.22823E-04,
 219,-3.95959E-02,-1.73845E-01,-6.11821E-02,-1.80848E-01, 0.00000E+00,-0.00000E+00, 9.80751E-04,-6.18431E-04, 9.80751E-04,-6.18431E-04,
 220,-3.95000E-02,-1.73845E-01,-6.10534E-02,-1.80825E-01, 0.00000E+00,-0.00000E+00, 9.94302E-04,-6.14054E-04, 9.94302E-04,-6.14054E-04,
 221,-3.95000E-02,-1.73845E-01,-6.09252E-02,-1.80802E-01, 0.00000E+00,-0.00000E+00, 1.00777E-03,-6.09692E-04, 1.00777E-03,-6.09692E-04,
 222,-3.93082E-02,-1.73845E-01,-6.07963E-02,-1.80780E-01, 0.00000E+00,-0.00000E+00, 1.02128E-03,-6.05343E-04, 1.02128E-03,-6.05343E-04,
 223,-3.92124E-02,-1.73940E-01,-6.06673E-02,-1.80757E-01, 0.00000E+00,-0.00000E+00, 1.03477E-03,-6.01069E-04, 1.03477E-03,-6.01069E-04,
 224,-3.91165E-02,-1.73940E-01,-6.05382E-02,-1.80735E-01, 0.00000E+00,-0.00000E+00, 1.04824E-03,-5.96808E-04, 1.04824E-03,-5.96808E-04,
 225,-3.90206E-02,-1.73940E-01,-6.04091E-02,-1.80713E-01, 0.00000E+00,-0.00000E+00, 1.06169E-03,-5.92561E-04, 1.06169E-03,-5.92561E-04,
 226,-3.89247E-02,-1.73940E-01,-6.02798E-02,-1.80691E-01, 0.00000E+00,-0.00000E+00, 1.07512E-03,-5.88329E-04, 1.07512E-03,-5.88329E-04,
 227,-3.88289E-02,-1.73940E-01,-6.01503E-02,-1.80669E-01, 0.00000E+00,-0.00000E+00, 1.08853E-03,-5.84110E-04, 1.08853E-03,-5.84110E-04,
 228,-3.86371E-02,-1.73940E-01,-6.00204E-02,-1.80647E-01, 0.00000E+00,-0.00000E+00, 1.10197E-03,-5.79904E-04, 1.10197E-03,-5.79904E-04,
 229,-3.85412E-02,-1.73940E-01,-5.98903E-02,-1.80625E-01, 0.00000E+00,-0.00000E+00, 1.11540E-03,-5.75713E-04, 1.11540E-03,-5.75713E-04,
 230,-3.84454E-02,-1.73940E-01,-5.97601E-02,-1.80603E-01, 0.00000E+00,-0.00000E+00, 1.12880E-03,-5.71535E-04, 1.12880E-03,-5.71535E-04,
 231,-3.84454E-02,-1.73940E-01,-5.96303E-02,-1.80581E-01, 0.00000E+00,-0.00000E+00, 1.14212E-03,-5.67371E-04, 1.14212E-03,-5.67371E-04,
 232,-3.83495E-02,-1.73940E-01,-5.95003E-02,-1.80559E-01, 0.00000E+00,-0.00000E+00, 1.15542E-03,-5.63221E-04, 1.15542E-03,-5.63221E-04,
 233,-3.82536E-02,-1.73940E-01,-5.93703E-02,-1.80537E-01, 0.00000E+00,-0.00000E+00, 1.16870E-03,-5.59084E-04, 1.16870E-03,-5.59084E-04,
 234,-3.80619E-02,-1.73940E-01,-5.92397E-02,-1.80515E-01, 0.00000E+00,-0.00000E+00, 1.18202E-03,-5.54962E-04, 1.18202E-03,-5.54962E-04,
 235,-3.79660E-02,-1.73940E-01,-5.91090E-02,-1.80493E-01, 0.00000E+00,-0.00000E+00, 1.19531E-03,-5.50852E-04, 1.19531E-03,-5.50852E-04,
 236,-3.78701E-02,-1.73940E-01,-5.89783E-02,-1.80471E-01, 0.00000E+00,-0.00000E+00, 1.20859E-03,-5.46757E-04, 1.20859E-03,-5.46757E-04,
 237,-3.78701E-02,-1.73940E-01,-5.88478E-02,-1.80450E-01, 0.00000E+00,-0.00000E+00, 1.22178E-03,-5.42675E-04, 1.22178E-03,-5.42675E-04,
 238,-3.76784E-02,-1.73940E-01,-5.87169E-02,-1.80428E-01, 0.00000E+00,-0.00000E+00, 1.23501E-03,-5.38607E-04, 1.23501E-03,-5.38607E-04,
 239,-3.75825E-02,-1.73940E-01,-5.85858E-02,-1.80406E-01, 0.00000E+00,-0.00000E+00, 1.24822E-03,-5.34552E-04, 1.24822E-03,-5.34552E-04,
 240,-3.74866E-02,-1.73940E-01,-5.84546E-02,-1.80384E-01, 0.00000E+00,-0.00000E+00, 1.26141E-03,-5.30511E-04, 1.26141E-03,-5.30511E-04,
 241,-3.72949E-02,-1.73940E-01,-5.83229E-02,-1.80363E-01, 0.00000E+00,-0.00000E+00, 1.27463E-03,-5.26484E-04, 1.27463E-03,-5.26484E-04,
 242,-3.72949E-02,-1.73940E-01,-5.81916E-02,-1.80341E-01, 0.00000E+00,-0.00000E+00, 1.28777E-03,-5.22470E-04, 1.28777E-03,-5.22470E-04,
 243,-3.71990E-02,-1.73940E-01,-5.80601E-02,-1.80319E-01, 0.00000E+00,-0.00000E+00, 1.30089E-03,-5.18470E-04, 1.30089E-03,-5.18470E-04,
 244,-3.71990E-02,-1.73940E-01,-5.79291E-02,-1.80298E-01, 0.00000E+00,-0.00000E+00, 1.31393E-03,-5.14483E-04, 1.31393E-03,-5.14483E-04,
 245,-3.70073E-02,-1.74036E-01,-5.77975E-02,-1.80277E-01, 0.00000E+00,-0.00000E+00, 1.32701E-03,-5.10570E-04, 1.32701E-03,-5.10570E-04,
 246,-3.69114E-02,-1.74036E-01,-5.76658E-02,-1.80256E-01, 0.00000E+00,-0.00000E+00, 1.34006E-03,-5.06669E-04, 1.34006E-03,-5.06669E-04,
 247,-3.68155E-02,-1.74036E-01,-5.75340E-02,-1.80234E-01, 0.00000E+00,-0.00000E+00, 1.35309E-03,-5.02782E-04, 1.35309E-03,-5.02782E-04,
 248,-3.66238E-02,-1.74036E-01,-5.74016E-02,-1.80213E-01, 0.00000E+00,-0.00000E+00, 1.36616E-03,-4.98909E-04, 1.36616E-03,-4.98909E-04,
 249,-3.66238E-02,-1.74036E-01,-5.72697E-02,-1.80192E-01, 0.00000E+00,-0.00000E+00, 1.37915E-03,-4.95048E-04, 1.37915E-03,-4.95048E-04,
 250,-3.65279E-02,-1.74036E-01,-5.71376E-02,-1.80171E-01, 0.00000E+00,-0.00000E+00, 1.39211E-03,-4.91200E-04, 1.39211E-03,-4.91200E-04,
 251,-3.65279E-02,-1.74036E-01,-5.70060E-02,-1.80151E-01, 0.00000E+00,-0.00000E+00, 1.40499E-03,-4.87366E-04, 1.40499E-03,-4.87366E-04,
 252,-3.63361E-02,-1.74036E-01,-5.68738E-02,-1.80130E-01, 0.00000E+00,-0.00000E+00, 1.41791E-03,-4.83544E-04, 1.41791E-03,-4.83544E-04,
 253,-3.62403E-02,-1.74036E-01,-5.67415E-02,-1.80109E-01, 0.00000E+00,-0.00000E+00, 1.43081E-03,-4.79736E-04, 1.43081E-03,-4.79736E-04,
 254,-3.61444E-02,-1.74036E-01,-5.66092E-02,-1.80088E-01, 0.00000E+00,-0.00000E+00, 1.44368E-03,-4.75941E-04, 1.44368E-03,-4.75941E-04,
 255,-3.59527E-02,-1.74036E-01,-5.64762E-02,-1.80067E-01, 0.00000E+00,-0.00000E+00, 1.45659E-03,-4.72159E-04, 1.45659E-03,-4.72159E-04,
 256,-3.59527E-02,-1.74036E-01,-5.63437E-02,-1.80046E-01, 0.00000E+00,-0.00000E+00, 1.46942E-03,-4.68389E-04, 1.46942E-03,-4.68389E-04,
 257,-3.58568E-02,-1.74036E-01,-5.62111E-02,-1.80026E-01, 0.00000E+00,-0.00000E+00, 1.48222E-03,-4.64633E-04, 1.48222E-03,-4.64633E-04,
 258,-3.56650E-02,-1.74036E-01,-5.60780E-02,-1.80005E-01, 0.00000E+00,-0.00000E+00, 1.49506E-03,-4.60890E-04, 1.49506E-03,-4.60890E-04,
 259,-3.55692E-02,-1.74036E-01,-5.59447E-02,-1.79984E-01, 0.00000E+00,-0.00000E+00, 1.50788E-03,-4.57160E-04, 1.50788E-03,-4.57160E-04,
 260,-3.54733E-02,-1.74036E-01,-5.58114E-02,-1.79963E-01, 0.00000E+00,-0.00000E+00, 1.52068E-03,-4.53442E-04, 1.52068E-03,-4.53442E-04,
 261,-3.54733E-02,-1.74036E-01,-5.56786E-02,-1.79943E-01, 0.00000E+00,-0.00000E+00, 1.53339E-03,-4.49738E-04, 1.53339E-03,-4.49738E-04,
 262,-3.53774E-02,-1.74036E-01,-5.55456E-02,-1.79922E-01, 0.00000E+00,-0.00000E+00, 1.54608E-03,-4.46046E-04, 1.54608E-03,-4.46046E-04,
 263,-3.52815E-02,-1.74036E-01,-5.54125E-02,-1.79902E-01, 0.00000E+00,-0.00000E+00, 1.55874E-03,-4.42368E-04, 1.55874E-03,-4.42368E-04,
 264,-3.51857E-02,-1.74036E-01,-5.52794E-02,-1.79881E-01, 0.00000E+00,-0.00000E+00, 1.57138E-03,-4.38702E-04, 1.57138E-03,-4.38702E-04,
 265,-3.49939E-02,-1.74132E-01,-5.51458E-02,-1.79861E-01, 0.00000E+00,-0.00000E+00, 1.58406E-03,-4.35109E-04, 1.58406E-03,-4.35109E-04,
 266,-3.48980E-02,-1.74132E-01,-5.50120E-02,-1.79841E-01, 0.00000E+00,-0.00000E+00, 1.59672E-03,-4.31528E-04, 1.59672E-03,-4.31528E-04,
 267,-3.48022E-02,-1.74132E-01,-5.48782E-02,-1.79821E-01, 0.00000E+00,-0.00000E+00, 1.60935E-03,-4.27960E-04, 1.60935E-03,-4.27960E-04,
 268,-3.47063E-02,-1.74132E-01,-5.47444E-02,-1.79801E-01, 0.00000E+00,-0.00000E+00, 1.62195E-03,-4.24405E-04, 1.62195E-03,-4.24405E-04,
 269,-3.46104E-02,-1.74132E-01,-5.46105E-02,-1.79781E-01, 0.00000E+00,-0.00000E+00, 1.63454E-03,-4.20862E-04, 1.63454E-03,-4.20862E-04,
 270,-3.45145E-02,-1.74132E-01,-5.44765E-02,-1.79761E-01, 0.00000E+00,-0.00000E+00, 1.64710E-03,-4.17331E-04, 1.64710E-03,-4.17331E-04,
 271,-3.45145E-02,-1.74132E-01,-5.43429E-02,-1.79741E-01, 0.00000E+00,-0.00000E+00, 1.65957E-03,-4.13813E-04, 1.65957E-03,-4.13813E-04,
 272,-3.43228E-02,-1.74132E-01,-5.42088E-02,-1.79721E-01, 0.00000E+00,-0.00000E+00, 1.67209E-03,-4.10308E-04, 1.67209E-03,-4.10308E-04,
 273,-3.42269E-02,-1.74132E-01,-5.40746E-02,-1.79702E-01, 0.00000E+00,-0.00000E+00, 1.68458E-03,-4.06814E-04, 1.68458E-03,-4.06814E-04,
 274,-3.41311E-02,-1.74132E-01,-5.39403E-02,-1.79682E-01, 0.00000E+00,-0.00000E+00, 1.69704E-03,-4.03334E-04, 1.69704E-03,-4.03334E-04,
 275,-3.40352E-02,-1.74132E-01,-5.38060E-02,-1.79662E-01, 0.00000E+00,-0.00000E+00, 1.70948E-03,-3.99865E-04, 1.70948E-03,-3.99865E-04,
 276,-3.39393E-02,-1.74132E-01,-5.36716E-02,-1.79642E-01, 0.00000E+00,-0.00000E+00, 1.72190E-03,-3.96409E-04, 1.72190E-03,-3.96409E-04,
 277,-3.38434E-02,-1.74132E-01,-5.35372E-02,-1.79623E-01, 0.00000E+00,-0.00000E+00, 1.73429E-03,-3.92965E-04, 1.73429E-03,-3.92965E-04,
 278,-3.36517E-02,-1.74132E-01,-5.34022E-02,-1.79603E-01, 0.00000E+00,-0.00000E+00, 1.74672E-03,-3.89534E-04, 1.74672E-03,-3.89534E-04,
 279,-3.35558E-02,-1.74132E-01,-5.32672E-02,-1.79583E-01, 0.00000E+00,-0.00000E+00, 1.75912E-03,-3.86115E-04, 1.75912E-03,-3.86115E-04,
 280,-3.35558E-02,-1.74132E-01,-5.31326E-02,-1.79564E-01, 0.00000E+00,-0.00000E+00, 1.77144E-03,-3.82708E-04, 1.77144E-03,-3.82708E-04,
 281,-3.35558E-02,-1.74132E-01,-5.29984E-02,-1.79544E-01, 0.00000E+00,-0.00000E+00, 1.78368E-03,-3.79313E-04, 1.78368E-03,-3.79313E-04,
 282,-3.33641E-02,-1.74132E-01,-5.28637E-02,-1.79525E-01, 0.00000E+00,-0.00000E+00, 1.79595E-03,-3.75931E-04, 1.79595E-03,-3.75931E-04,
 283,-3.32682E-02,-1.74132E-01,-5.27289E-02,-1.79505E-01, 0.00000E+00,-0.00000E+00, 1.80820E-03,-3.72560E-04, 1.80820E-03,-3.72560E-04,
 284,-3.31723E-02,-1.74132E-01,-5.25941E-02,-1.79486E-01, 0.00000E+00,-0.00000E+00, 1.82042E-03,-3.69202E-04, 1.82042E-03,-3.69202E-04,
 285,-3.29806E-02,-1.74132E-01,-5.24587E-02,-1.79466E-01, 0.00000E+00,-0.00000E+00, 1.83268E-03,-3.65856E-04, 1.83268E-03,-3.65856E-04,
 286,-3.28847E-02,-1.74228E-01,-5.23233E-02,-1.79447E-01, 0.00000E+00,-0.00000E+00, 1.84491E-03,-3.62583E-04, 1.84491E-03,-3.62583E-04,
 287,-3.28847E-02,-1.74228E-01,-5.21883E-02,-1.79428E-01, 0.00000E+00,-0.00000E+00, 1.85706E-03,-3.59321E-04, 1.85706E-03,-3.59321E-04,
 288,-3.26929E-02,-1.74228E-01,-5.20528E-02,-1.79409E-01, 0.00000E+00,-0.00000E+00, 1.86924E-03,-3.56071E-04, 1.86924E-03,-3.56071E-04,
 289,-3.25971E-02,-1.74228E-01,-5.19173E-02,-1.79390E-01, 0.00000E+00,-0.00000E+00, 1.88140E-03,-3.52832E-04, 1.88140E-03,-3.52832E-04,
 290,-3.25012E-02,-1.74228E-01,-5.17817E-02,-1.79372E-01, 0.00000E+00,-0.00000E+00, 1.89354E-03,-3.49606E-04, 1.89354E-03,-3.49606E-04,
 291,-3.25012E-02,-1.74228E-01,-5.16465E-02,-1.79353E-01, 0.00000E+00,-0.00000E+00, 1.90559E-03,-3.46391E-04, 1.90559E-03,-3.46391E-04,
 292,-3.23094E-02,-1.74228E-01,-5.15108E-02,-1.79334E-01, 0.00000E+00,-0.00000E+00, 1.91768E-03,-3.43188E-04, 1.91768E-03,-3.43188E-04,
 293,-3.23094E-02,-1.74228E-01,-5.13755E-02,-1.79315E-01, 0.00000E+00,-0.00000E+00, 1.92968E-03,-3.39997E-04, 1.92968E-03,-3.39997E-04,
 294,-3.22136E-02,-1.74228E-01,-5.12402E-02,-1.79297E-01, 0.00000E+00,-0.00000E+00, 1.94165E-03,-3.36817E-04, 1.94165E-03,-3.36817E-04,
