Frames,ThreadId,igToMmMsg_Send,Time,SensorId,RequestId,X,Y,Z,Roll,Pitch,Yaw,X Vel,Y Vel,Z Vel,RollVel,PitchVel,YawVel
1442,140610502421504,false,1788547956.686,2,21017,-990.74,-80.76,-25.96,-34.27,0.52,9.48,0.00,0.00,0.00,180.00,180.00,180.00
1443,140610502421504,true,1788547956.701973,2,21017,35.27,-116.64,15000.00,0.00,-7.54,34.27,0.0,0.0,0.0,0.0,0.0,0.0
1443,140610502421504,false,1788547956.703,2,21018,-988.61,-82.52,-25.13,-34.41,0.21,9.23,0.00,0.00,0.00,180.00,180.00,180.00
1444,140610502421504,true,1788547956.718630,2,21018,35.27,-116.64,15000.00,0.00,-7.49,34.41,0.0,0.0,0.0,0.0,0.0,0.0
1444,140610502421504,false,1788547956.719,2,21018,-987.61,-83.59,-25.38,-34.48,0.03,9.13,0.00,0.00,0.00,180.00,180.00,180.00
1445,140610502421504,true,1788547956.735432,2,21018,35.27,-116.64,15000.00,0.00,-7.51,34.48,0.0,0.0,0.0,0.0,0.0,0.0
1445,140610502421504,false,1788547956.736,2,21020,-984.52,-86.86,-24.50,-34.74,-0.54,8.75,0.00,0.00,0.00,180.00,180.00,180.00
1446,140610502421504,true,1788547956.752217,2,21020,35.27,-116.64,15000.00,0.00,-7.50,34.74,0.0,0.0,0.0,0.0,0.0,0.0
1446,140610502421504,false,1788547956.753,2,21020,-982.98,-89.08,-24.19,-34.91,-0.71,8.70,0.00,0.00,0.00,180.00,180.00,180.00
1447,140610502421504,true,1788547956.768811,2,21020,35.27,-116.64,15000.00,0.00,-7.55,34.91,0.0,0.0,0.0,0.0,0.0,0.0
1447,140610502421504,false,1788547956.770,2,21022,-979.63,-93.90,-22.80,-35.58,-0.92,8.40,0.00,0.00,0.00,180.00,180.00,180.00
1448,140610502421504,true,1788547956.785669,2,21022,35.27,-116.64,15000.00,0.00,-7.37,35.58,0.0,0.0,0.0,0.0,0.0,0.0
1449,140610502421504,true,1788547956.802166,2,21022,35.27,-116.64,15000.00,0.00,-7.37,35.58,0.0,0.0,0.0,0.0,0.0,0.0
1449,140610502421504,false,1788547956.803,2,21023,-973.10,-103.92,-22.68,-37.39,-1.76,8.08,0.00,0.00,0.00,180.00,180.00,180.00
1450,140610502421504,true,1788547956.818699,2,21023,35.27,-116.64,15000.00,0.00,-7.49,37.39,0.0,0.0,0.0,0.0,0.0,0.0
1451,140610502421504,true,1788547956.835677,2,21023,35.27,-116.64,15000.00,0.00,-7.49,37.39,0.0,0.0,0.0,0.0,0.0,0.0
1451,140610502421504,false,1788547956.837,2,21024,-964.17,-119.28,-23.59,-40.18,-2.69,7.94,0.00,0.00,0.00,180.00,180.00,180.00
1452,140610502421504,true,1788547956.852167,2,21024,35.27,-116.64,15000.00,0.00,-7.81,40.18,0.0,0.0,0.0,0.0,0.0,0.0
1452,140610502421504,false,1788547956.853,2,21024,-959.79,-126.08,-24.75,-41.50,-3.17,7.84,0.00,0.00,0.00,180.00,180.00,180.00
1453,140610502421504,true,1788547956.868792,2,21024,35.27,-116.64,15000.00,0.00,-7.97,41.50,0.0,0.0,0.0,0.0,0.0,0.0
1453,140610502421504,false,1788547956.870,2,21026,-949.51,-140.61,-27.36,-44.80,-4.29,7.46,0.00,0.00,0.00,180.00,180.00,180.00
1454,140610502421504,true,1788547956.885420,2,21026,35.27,-116.64,15000.00,0.00,-8.31,44.80,0.0,0.0,0.0,0.0,0.0,0.0
1454,140610502421504,false,1788547956.886,2,21026,-943.10,-148.92,-28.78,-46.76,-4.91,7.26,0.00,0.00,0.00,180.00,180.00,180.00
1455,140610502421504,true,1788547956.902115,2,21026,35.27,-116.64,15000.00,0.00,-8.55,46.76,0.0,0.0,0.0,0.0,0.0,0.0
1455,140610502421504,false,1788547956.903,2,21028,-928.27,-167.68,-31.09,-51.52,-6.10,6.77,0.00,0.00,0.00,180.00,180.00,180.00
1456,140610502421504,true,1788547956.918814,2,21028,35.27,-116.64,15000.00,0.00,-8.99,51.52,0.0,0.0,0.0,0.0,0.0,0.0
1456,140610502421504,false,1788547956.920,2,21028,-918.81,-177.98,-32.23,-54.19,-6.46,6.69,0.00,0.00,0.00,180.00,180.00,180.00
1457,140610502421504,true,1788547956.935432,2,21028,35.27,-116.64,15000.00,0.00,-9.16,54.19,0.0,0.0,0.0,0.0,0.0,0.0
1457,140610502421504,false,1788547956.936,2,21030,-898.77,-197.74,-34.69,-59.83,-7.44,6.14,0.00,0.00,0.00,180.00,180.00,180.00
1458,140610502421504,true,1788547956.952180,2,21030,35.27,-116.64,15000.00,0.00,-9.52,59.83,0.0,0.0,0.0,0.0,0.0,0.0
1458,140610502421504,false,1788547956.953,2,21030,-886.35,-208.44,-36.14,-63.17,-7.90,5.77,0.00,0.00,0.00,180.00,180.00,180.00
1459,140610502421504,true,1788547956.968619,2,21030,35.27,-116.64,15000.00,0.00,-9.65,63.17,0.0,0.0,0.0,0.0,0.0,0.0
1460,140610502421504,true,1788547956.985517,2,21030,35.27,-116.64,15000.00,0.00,-9.65,63.17,0.0,0.0,0.0,0.0,0.0,0.0
1460,140610502421504,false,1788547956.986,2,21032,-850.80,-232.79,-39.61,-72.06,-8.80,4.93,0.00,0.00,0.00,180.00,180.00,180.00
1461,140610502421504,true,1788547957.002116,2,21032,35.27,-116.64,15000.00,0.00,-9.89,72.06,0.0,0.0,0.0,0.0,0.0,0.0
1461,140610502421504,false,1788547957.003,2,21033,-826.25,-244.76,-42.42,-77.94,-9.27,4.20,0.00,0.00,0.00,180.00,180.00,180.00
1462,140610502421504,true,1788547957.018833,2,21033,35.27,-116.64,15000.00,0.00,-9.94,77.94,0.0,0.0,0.0,0.0,0.0,0.0
1462,140610502421504,false,1788547957.020,2,21033,-813.40,-249.73,-43.78,-80.82,-9.34,3.99,0.00,0.00,0.00,180.00,180.00,180.00
1463,140610502421504,true,1788547957.036102,2,21033,35.27,-116.64,15000.00,0.00,-9.85,80.82,0.0,0.0,0.0,0.0,0.0,0.0
1463,140610502421504,false,1788547957.037,2,21035,-789.50,-257.04,-45.12,-86.27,-9.63,3.08,0.00,0.00,0.00,180.00,180.00,180.00
1464,140610502421504,true,1788547957.052198,2,21035,35.27,-116.64,15000.00,0.00,-9.81,86.27,0.0,0.0,0.0,0.0,0.0,0.0
1464,140610502421504,false,1788547957.053,2,21035,-776.89,-260.64,-45.47,-89.02,-9.70,2.75,0.00,0.00,0.00,180.00,180.00,180.00
1465,140610502421504,true,1788547957.068620,2,21035,35.27,-116.64,15000.00,0.00,-9.75,89.02,0.0,0.0,0.0,0.0,0.0,0.0
1466,140610502421504,true,1788547957.085473,2,21035,35.27,-116.64,15000.00,0.00,-9.75,89.02,0.0,0.0,0.0,0.0,0.0,0.0
1466,140610502421504,false,1788547957.086,2,21037,-743.10,-265.23,-47.89,-96.26,-9.58,1.95,0.00,0.00,0.00,180.00,180.00,180.00
1467,140610502421504,true,1788547957.102128,2,21037,35.27,-116.64,15000.00,0.00,-9.31,96.26,0.0,0.0,0.0,0.0,0.0,0.0
1467,140610502421504,false,1788547957.103,2,21038,-720.79,-265.28,-49.11,-100.97,-9.39,1.67,0.00,0.00,0.00,180.00,180.00,180.00
1468,140610502421504,true,1788547957.118827,2,21038,35.27,-116.64,15000.00,0.00,-8.91,100.97,0.0,0.0,0.0,0.0,0.0,0.0
1468,140610502421504,false,1788547957.120,2,21038,-710.19,-264.77,-49.56,-103.19,-9.44,1.21,0.00,0.00,0.00,180.00,180.00,180.00
1469,140610502421504,true,1788547957.135273,2,21038,35.27,-116.64,15000.00,0.00,-8.92,103.19,0.0,0.0,0.0,0.0,0.0,0.0
1470,140610502421504,true,1788547957.151972,2,21038,35.27,-116.64,15000.00,0.00,-8.92,103.19,0.0,0.0,0.0,0.0,0.0,0.0
1470,140610502421504,false,1788547957.153,2,21040,-678.59,-261.35,-51.28,-109.88,-9.39,0.85,0.00,0.00,0.00,180.00,180.00,180.00
1471,140610502421504,true,1788547957.168608,2,21040,35.27,-116.64,15000.00,0.00,-8.54,109.88,0.0,0.0,0.0,0.0,0.0,0.0
1471,140610502421504,false,1788547957.169,2,21041,-664.29,-259.03,-51.67,-112.82,-9.65,0.82,0.00,0.00,0.00,180.00,180.00,180.00
1472,140610502421504,true,1788547957.185469,2,21041,35.27,-116.64,15000.00,0.00,-8.57,112.82,0.0,0.0,0.0,0.0,0.0,0.0
1472,140610502421504,false,1788547957.186,2,21041,-658.12,-257.66,-51.96,-114.05,-9.57,0.91,0.00,0.00,0.00,180.00,180.00,180.00
1473,140610502421504,true,1788547957.202121,2,21041,35.27,-116.64,15000.00,0.00,-8.36,114.05,0.0,0.0,0.0,0.0,0.0,0.0
1473,140610502421504,false,1788547957.203,2,21043,-646.23,-256.10,-52.79,-116.49,-9.33,1.10,0.00,0.00,0.00,180.00,180.00,180.00
1474,140610502421504,true,1788547957.218816,2,21043,35.27,-116.64,15000.00,0.00,-7.86,116.49,0.0,0.0,0.0,0.0,0.0,0.0
1474,140610502421504,false,1788547957.220,2,21043,-642.11,-255.65,-53.01,-117.30,-9.33,0.84,0.00,0.00,0.00,180.00,180.00,180.00
1475,140610502421504,true,1788547957.235296,2,21043,35.27,-116.64,15000.00,0.00,-7.91,117.30,0.0,0.0,0.0,0.0,0.0,0.0
1476,140610502421504,true,1788547957.252031,2,21043,35.27,-116.64,15000.00,0.00,-7.91,117.30,0.0,0.0,0.0,0.0,0.0,0.0
1476,140610502421504,false,1788547957.253,2,21045,-632.16,-254.95,-54.67,-119.04,-9.51,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1477,140610502421504,true,1788547957.268695,2,21045,35.27,-116.64,15000.00,0.00,-8.14,119.04,0.0,0.0,0.0,0.0,0.0,0.0
1477,140610502421504,false,1788547957.270,2,21046,-627.03,-254.99,-54.78,-119.69,-9.64,0.33,0.00,0.00,0.00,180.00,180.00,180.00
1478,140610502421504,true,1788547957.285339,2,21046,35.27,-116.64,15000.00,0.00,-8.21,119.69,0.0,0.0,0.0,0.0,0.0,0.0
1478,140610502421504,false,1788547957.286,2,21046,-625.56,-255.40,-55.01,-119.81,-9.63,0.16,0.00,0.00,0.00,180.00,180.00,180.00
1479,140610502421504,true,1788547957.302063,2,21046,35.27,-116.64,15000.00,0.00,-8.27,119.81,0.0,0.0,0.0,0.0,0.0,0.0
1479,140610502421504,false,1788547957.303,2,21048,-622.75,-256.30,-55.62,-119.85,-9.69,-0.26,0.00,0.00,0.00,180.00,180.00,180.00
1480,140610502421504,true,1788547957.318954,2,21048,35.27,-116.64,15000.00,0.00,-8.54,119.85,0.0,0.0,0.0,0.0,0.0,0.0
1480,140610502421504,false,1788547957.320,2,21048,-621.95,-256.89,-56.05,-119.74,-9.74,-0.41,0.00,0.00,0.00,180.00,180.00,180.00
1481,140610502421504,true,1788547957.335326,2,21048,35.27,-116.64,15000.00,0.00,-8.66,119.74,0.0,0.0,0.0,0.0,0.0,0.0
1481,140610502421504,false,1788547957.336,2,21050,-620.42,-257.73,-56.00,-119.50,-9.84,-0.65,0.00,0.00,0.00,180.00,180.00,180.00
1482,140610502421504,true,1788547957.351981,2,21050,35.27,-116.64,15000.00,0.00,-8.89,119.50,0.0,0.0,0.0,0.0,0.0,0.0
1482,140610502421504,false,1788547957.353,2,21050,-619.94,-258.20,-55.94,-119.37,-9.84,-0.78,0.00,0.00,0.00,180.00,180.00,180.00
1483,140610502421504,true,1788547957.368660,2,21050,35.27,-116.64,15000.00,0.00,-8.96,119.37,0.0,0.0,0.0,0.0,0.0,0.0
1483,140610502421504,false,1788547957.370,2,21052,-618.62,-258.53,-55.03,-118.96,-10.21,-1.24,0.00,0.00,0.00,180.00,180.00,180.00
1484,140610502421504,true,1788547957.385324,2,21052,35.27,-116.64,15000.00,0.00,-9.54,118.96,0.0,0.0,0.0,0.0,0.0,0.0
1484,140610502421504,false,1788547957.386,2,21052,-618.46,-258.96,-54.38,-118.84,-9.80,-0.39,0.00,0.00,0.00,180.00,180.00,180.00
1485,140610502421504,true,1788547957.402054,2,21052,35.27,-116.64,15000.00,0.00,-8.77,118.84,0.0,0.0,0.0,0.0,0.0,0.0
1485,140610502421504,false,1788547957.403,2,21054,-618.32,-259.20,-54.12,-118.72,-9.57,-1.29,0.00,0.00,0.00,180.00,180.00,180.00
1486,140610502421504,true,1788547957.419278,2,21054,35.27,-116.64,15000.00,0.00,-9.02,118.72,0.0,0.0,0.0,0.0,0.0,0.0
1486,140610502421504,false,1788547957.420,2,21054,-617.64,-259.00,-54.09,-118.65,-9.66,-1.53,0.00,0.00,0.00,180.00,180.00,180.00
1487,140610502421504,true,1788547957.435342,2,21054,35.27,-116.64,15000.00,0.00,-9.21,118.65,0.0,0.0,0.0,0.0,0.0,0.0
1487,140610502421504,false,1788547957.436,2,21056,-616.60,-258.88,-52.89,-118.49,-9.71,-1.42,0.00,0.00,0.00,180.00,180.00,180.00
1488,140610502421504,true,1788547957.451981,2,21056,35.27,-116.64,15000.00,0.00,-9.21,118.49,0.0,0.0,0.0,0.0,0.0,0.0
1488,140610502421504,false,1788547957.453,2,21056,-616.35,-258.95,-52.33,-118.37,-9.60,-1.31,0.00,0.00,0.00,180.00,180.00,180.00
1489,140610502421504,true,1788547957.468821,2,21056,35.27,-116.64,15000.00,0.00,-9.06,118.37,0.0,0.0,0.0,0.0,0.0,0.0
1489,140610502421504,false,1788547957.470,2,21058,-616.26,-258.73,-51.81,-118.19,-9.45,-1.28,0.00,0.00,0.00,180.00,180.00,180.00
1490,140610502421504,true,1788547957.485606,2,21058,35.27,-116.64,15000.00,0.00,-8.93,118.19,0.0,0.0,0.0,0.0,0.0,0.0
1490,140610502421504,false,1788547957.486,2,21058,-615.80,-258.46,-51.52,-118.15,-9.44,-1.26,0.00,0.00,0.00,180.00,180.00,180.00
1491,140610502421504,true,1788547957.502128,2,21058,35.27,-116.64,15000.00,0.00,-8.92,118.15,0.0,0.0,0.0,0.0,0.0,0.0
1491,140610502421504,false,1788547957.503,2,21060,-616.06,-258.45,-50.90,-117.98,-9.37,-1.35,0.00,0.00,0.00,180.00,180.00,180.00
1492,140610502421504,true,1788547957.518860,2,21060,35.27,-116.64,15000.00,0.00,-8.91,117.98,0.0,0.0,0.0,0.0,0.0,0.0
1492,140610502421504,false,1788547957.520,2,21060,-616.11,-258.39,-50.54,-117.79,-9.36,-1.37,0.00,0.00,0.00,180.00,180.00,180.00
1493,140610502421504,true,1788547957.535429,2,21060,35.27,-116.64,15000.00,0.00,-8.92,117.79,0.0,0.0,0.0,0.0,0.0,0.0
1493,140610502421504,false,1788547957.536,2,21062,-616.54,-258.23,-50.35,-117.54,-9.31,-1.27,0.00,0.00,0.00,180.00,180.00,180.00
1494,140610502421504,true,1788547957.551972,2,21062,35.27,-116.64,15000.00,0.00,-8.84,117.54,0.0,0.0,0.0,0.0,0.0,0.0
1495,140610502421504,true,1788547957.568638,2,21062,35.27,-116.64,15000.00,0.00,-8.84,117.54,0.0,0.0,0.0,0.0,0.0,0.0
1495,140610502421504,false,1788547957.570,2,21063,-616.52,-257.91,-49.63,-117.24,-9.19,-1.42,0.00,0.00,0.00,180.00,180.00,180.00
1496,140610502421504,true,1788547957.585267,2,21063,35.27,-116.64,15000.00,0.00,-8.82,117.24,0.0,0.0,0.0,0.0,0.0,0.0
1496,140610502421504,false,1788547957.586,2,21063,-616.30,-257.59,-49.56,-117.12,-9.14,-1.43,0.00,0.00,0.00,180.00,180.00,180.00
1497,140610502421504,true,1788547957.601970,2,21063,35.27,-116.64,15000.00,0.00,-8.79,117.12,0.0,0.0,0.0,0.0,0.0,0.0
1497,140610502421504,false,1788547957.603,2,21065,-615.47,-257.04,-49.72,-117.03,-9.04,-1.54,0.00,0.00,0.00,180.00,180.00,180.00
1498,140610502421504,true,1788547957.618608,2,21065,35.27,-116.64,15000.00,0.00,-8.75,117.03,0.0,0.0,0.0,0.0,0.0,0.0
1498,140610502421504,false,1788547957.619,2,21065,-614.56,-256.38,-49.62,-117.06,-9.02,-1.70,0.00,0.00,0.00,180.00,180.00,180.00
1499,140610502421504,true,1788547957.635238,2,21065,35.27,-116.64,15000.00,0.00,-8.80,117.06,0.0,0.0,0.0,0.0,0.0,0.0
1500,140610502421504,true,1788547957.652091,2,21065,35.27,-116.64,15000.00,0.00,-8.80,117.06,0.0,0.0,0.0,0.0,0.0,0.0
1500,140610502421504,false,1788547957.653,2,21067,-610.88,-254.42,-50.02,-117.31,-9.00,-2.23,0.00,0.00,0.00,180.00,180.00,180.00
1501,140610502421504,true,1788547957.668596,2,21067,35.27,-116.64,15000.00,0.00,-9.02,117.31,0.0,0.0,0.0,0.0,0.0,0.0
1502,140610502421504,true,1788547957.685464,2,21067,35.27,-116.64,15000.00,0.00,-9.02,117.31,0.0,0.0,0.0,0.0,0.0,0.0
1502,140610502421504,false,1788547957.686,2,21068,-606.98,-252.39,-50.44,-117.50,-8.41,-2.64,0.00,0.00,0.00,180.00,180.00,180.00
1503,140610502421504,true,1788547957.702171,2,21068,35.27,-116.64,15000.00,0.00,-8.68,117.50,0.0,0.0,0.0,0.0,0.0,0.0
1503,140610502421504,false,1788547957.703,2,21069,-603.66,-250.97,-50.65,-117.63,-7.93,-3.89,0.00,0.00,0.00,180.00,180.00,180.00
1504,140610502421504,true,1788547957.718594,2,21069,35.27,-116.64,15000.00,0.00,-8.83,117.63,0.0,0.0,0.0,0.0,0.0,0.0
1505,140610502421504,true,1788547957.735400,2,21069,35.27,-116.64,15000.00,0.00,-8.83,117.63,0.0,0.0,0.0,0.0,0.0,0.0
1505,140610502421504,false,1788547957.736,2,21070,-598.28,-248.44,-50.69,-117.51,-6.82,-5.67,0.00,0.00,0.00,180.00,180.00,180.00
1506,140610502421504,true,1788547957.751970,2,21070,35.27,-116.64,15000.00,0.00,-8.67,117.51,0.0,0.0,0.0,0.0,0.0,0.0
1507,140610502421504,true,1788547957.768809,2,21070,35.27,-116.64,15000.00,0.00,-8.67,117.51,0.0,0.0,0.0,0.0,0.0,0.0
1507,140610502421504,false,1788547957.770,2,21071,-593.75,-246.06,-48.66,-116.59,-5.57,-8.46,0.00,0.00,0.00,180.00,180.00,180.00
1508,140610502421504,true,1788547957.785287,2,21071,35.27,-116.64,15000.00,0.00,-8.77,116.59,0.0,0.0,0.0,0.0,0.0,0.0
1509,140610502421504,true,1788547957.802181,2,21071,35.27,-116.64,15000.00,0.00,-8.77,116.59,0.0,0.0,0.0,0.0,0.0,0.0
1509,140610502421504,false,1788547957.803,2,21072,-588.00,-243.08,-47.48,-115.50,-4.29,-12.18,0.00,0.00,0.00,180.00,180.00,180.00
1510,140610502421504,true,1788547957.819314,2,21072,35.27,-116.64,15000.00,0.00,-9.12,115.50,0.0,0.0,0.0,0.0,0.0,0.0
1510,140610502421504,false,1788547957.820,2,21072,-584.75,-241.68,-47.41,-115.17,-3.97,-13.54,0.00,0.00,0.00,180.00,180.00,180.00
1511,140610502421504,true,1788547957.835710,2,21072,35.27,-116.64,15000.00,0.00,-9.35,115.17,0.0,0.0,0.0,0.0,0.0,0.0
1511,140610502421504,false,1788547957.837,2,21074,-578.50,-239.68,-47.35,-114.65,-3.47,-15.97,0.00,0.00,0.00,180.00,180.00,180.00
1512,140610502421504,true,1788547957.851946,2,21074,35.27,-116.64,15000.00,0.00,-9.82,114.65,0.0,0.0,0.0,0.0,0.0,0.0
1512,140610502421504,false,1788547957.853,2,21074,-574.99,-238.42,-47.42,-114.42,-3.31,-17.27,0.00,0.00,0.00,180.00,180.00,180.00
1513,140610502421504,true,1788547957.868598,2,21074,35.27,-116.64,15000.00,0.00,-10.16,114.42,0.0,0.0,0.0,0.0,0.0,0.0
1514,140610502421504,true,1788547957.885432,2,21074,35.27,-116.64,15000.00,0.00,-10.16,114.42,0.0,0.0,0.0,0.0,0.0,0.0
1514,140610502421504,false,1788547957.886,2,21076,-565.47,-235.42,-49.02,-113.72,-2.93,-20.80,0.00,0.00,0.00,180.00,180.00,180.00
1515,140610502421504,true,1788547957.902335,2,21076,35.27,-116.64,15000.00,0.00,-11.05,113.72,0.0,0.0,0.0,0.0,0.0,0.0
1515,140610502421504,false,1788547957.903,2,21077,-560.12,-233.31,-51.81,-113.37,-3.13,-22.98,0.00,0.00,0.00,180.00,180.00,180.00
1516,140610502421504,true,1788547957.918746,2,21077,35.27,-116.64,15000.00,0.00,-11.99,113.37,0.0,0.0,0.0,0.0,0.0,0.0
1516,140610502421504,false,1788547957.920,2,21077,-557.02,-232.19,-52.75,-113.11,-3.42,-23.86,0.00,0.00,0.00,180.00,180.00,180.00
1517,140610502421504,true,1788547957.935219,2,21077,35.27,-116.64,15000.00,0.00,-12.51,113.11,0.0,0.0,0.0,0.0,0.0,0.0
1518,140610502421504,true,1788547957.951981,2,21077,35.27,-116.64,15000.00,0.00,-12.51,113.11,0.0,0.0,0.0,0.0,0.0,0.0
1518,140610502421504,false,1788547957.953,2,21079,-549.42,-230.00,-56.69,-113.05,-2.92,-26.12,0.00,0.00,0.00,180.00,180.00,180.00
1519,140610502421504,true,1788547957.968634,2,21079,35.27,-116.64,15000.00,0.00,-12.92,113.05,0.0,0.0,0.0,0.0,0.0,0.0
1519,140610502421504,false,1788547957.970,2,21080,-544.25,-228.82,-61.46,-112.96,-3.35,-27.82,0.00,0.00,0.00,180.00,180.00,180.00
1520,140610502421504,true,1788547957.985334,2,21080,35.27,-116.64,15000.00,0.00,-13.94,112.96,0.0,0.0,0.0,0.0,0.0,0.0
1520,140610502421504,false,1788547957.986,2,21080,-541.86,-228.07,-63.67,-112.92,-3.47,-28.50,0.00,0.00,0.00,180.00,180.00,180.00
1521,140610502421504,true,1788547958.001983,2,21080,35.27,-116.64,15000.00,0.00,-14.30,112.92,0.0,0.0,0.0,0.0,0.0,0.0
1521,140610502421504,false,1788547958.003,2,21082,-538.05,-226.95,-69.80,-113.00,-3.91,-29.91,0.00,0.00,0.00,180.00,180.00,180.00
1522,140610502421504,true,1788547958.018637,2,21082,35.27,-116.64,15000.00,0.00,-15.29,113.00,0.0,0.0,0.0,0.0,0.0,0.0
1522,140610502421504,false,1788547958.020,2,21082,-536.79,-226.69,-71.68,-113.06,-4.17,-30.48,0.00,0.00,0.00,180.00,180.00,180.00
1523,140610502421504,true,1788547958.035272,2,21082,35.27,-116.64,15000.00,0.00,-15.77,113.06,0.0,0.0,0.0,0.0,0.0,0.0
1523,140610502421504,false,1788547958.036,2,21084,-534.79,-227.16,-75.11,-112.97,-4.63,-31.62,0.00,0.00,0.00,180.00,180.00,180.00
1524,140610502421504,true,1788547958.051956,2,21084,35.27,-116.64,15000.00,0.00,-16.60,112.97,0.0,0.0,0.0,0.0,0.0,0.0
1524,140610502421504,false,1788547958.053,2,21084,-534.34,-227.13,-76.65,-112.82,-4.91,-32.10,0.00,0.00,0.00,180.00,180.00,180.00
1525,140610502421504,true,1788547958.068751,2,21084,35.27,-116.64,15000.00,0.00,-16.98,112.82,0.0,0.0,0.0,0.0,0.0,0.0
1525,140610502421504,false,1788547958.070,2,21086,-533.56,-227.16,-79.87,-112.63,-5.55,-32.81,0.00,0.00,0.00,180.00,180.00,180.00
1526,140610502421504,true,1788547958.085457,2,21086,35.27,-116.64,15000.00,0.00,-17.75,112.63,0.0,0.0,0.0,0.0,0.0,0.0
1526,140610502421504,false,1788547958.086,2,21086,-533.56,-227.05,-80.92,-112.53,-5.94,-33.05,0.00,0.00,0.00,180.00,180.00,180.00
1527,140610502421504,true,1788547958.102063,2,21086,35.27,-116.64,15000.00,0.00,-18.15,112.53,0.0,0.0,0.0,0.0,0.0,0.0
1527,140610502421504,false,1788547958.103,2,21088,-533.88,-227.02,-83.26,-112.31,-6.54,-33.32,0.00,0.00,0.00,180.00,180.00,180.00
1528,140610502421504,true,1788547958.118582,2,21088,35.27,-116.64,15000.00,0.00,-18.70,112.31,0.0,0.0,0.0,0.0,0.0,0.0
1529,140610502421504,true,1788547958.135380,2,21088,35.27,-116.64,15000.00,0.00,-18.70,112.31,0.0,0.0,0.0,0.0,0.0,0.0
1529,140610502421504,false,1788547958.136,2,21089,-535.38,-226.33,-85.61,-111.94,-7.33,-33.66,0.00,0.00,0.00,180.00,180.00,180.00
1530,140610502421504,true,1788547958.152094,2,21089,35.27,-116.64,15000.00,0.00,-19.38,111.94,0.0,0.0,0.0,0.0,0.0,0.0
1530,140610502421504,false,1788547958.153,2,21089,-535.80,-226.01,-85.69,-111.82,-7.45,-33.67,0.00,0.00,0.00,180.00,180.00,180.00
1531,140610502421504,true,1788547958.168608,2,21089,35.27,-116.64,15000.00,0.00,-19.43,111.82,0.0,0.0,0.0,0.0,0.0,0.0
1532,140610502421504,true,1788547958.185320,2,21089,35.27,-116.64,15000.00,0.00,-19.43,111.82,0.0,0.0,0.0,0.0,0.0,0.0
1532,140610502421504,false,1788547958.186,2,21091,-536.35,-224.92,-86.60,-111.64,-7.37,-33.87,0.00,0.00,0.00,180.00,180.00,180.00
1533,140610502421504,true,1788547958.202535,2,21091,35.27,-116.64,15000.00,0.00,-19.34,111.64,0.0,0.0,0.0,0.0,0.0,0.0
1533,140610502421504,false,1788547958.203,2,21092,-536.08,-223.71,-87.32,-111.43,-7.27,-34.20,0.00,0.00,0.00,180.00,180.00,180.00
1534,140610502421504,true,1788547958.218585,2,21092,35.27,-116.64,15000.00,0.00,-19.26,111.43,0.0,0.0,0.0,0.0,0.0,0.0
1534,140610502421504,false,1788547958.220,2,21092,-535.99,-222.78,-87.45,-111.36,-7.27,-34.32,0.00,0.00,0.00,180.00,180.00,180.00
1535,140610502421504,true,1788547958.235286,2,21092,35.27,-116.64,15000.00,0.00,-19.28,111.36,0.0,0.0,0.0,0.0,0.0,0.0
1535,140610502421504,false,1788547958.236,2,21094,-535.12,-221.04,-87.99,-111.33,-7.16,-34.44,0.00,0.00,0.00,180.00,180.00,180.00
1536,140610502421504,true,1788547958.251960,2,21094,35.27,-116.64,15000.00,0.00,-19.20,111.33,0.0,0.0,0.0,0.0,0.0,0.0
1536,140610502421504,false,1788547958.253,2,21094,-535.03,-220.13,-87.96,-111.28,-7.02,-34.56,0.00,0.00,0.00,180.00,180.00,180.00
1537,140610502421504,true,1788547958.268658,2,21094,35.27,-116.64,15000.00,0.00,-19.08,111.28,0.0,0.0,0.0,0.0,0.0,0.0
1537,140610502421504,false,1788547958.270,2,21096,-534.89,-218.13,-87.90,-111.17,-6.82,-34.75,0.00,0.00,0.00,180.00,180.00,180.00
1538,140610502421504,true,1788547958.285277,2,21096,35.27,-116.64,15000.00,0.00,-18.91,111.17,0.0,0.0,0.0,0.0,0.0,0.0
1538,140610502421504,false,1788547958.286,2,21096,-534.94,-217.29,-87.57,-111.10,-6.71,-34.88,0.00,0.00,0.00,180.00,180.00,180.00
1539,140610502421504,true,1788547958.301978,2,21096,35.27,-116.64,15000.00,0.00,-18.82,111.10,0.0,0.0,0.0,0.0,0.0,0.0
1539,140610502421504,false,1788547958.303,2,21098,-534.76,-215.76,-87.14,-110.97,-6.57,-35.03,0.00,0.00,0.00,180.00,180.00,180.00
1540,140610502421504,true,1788547958.318632,2,21098,35.27,-116.64,15000.00,0.00,-18.66,110.97,0.0,0.0,0.0,0.0,0.0,0.0
1540,140610502421504,false,1788547958.320,2,21098,-535.15,-215.08,-86.77,-110.89,-6.46,-35.08,0.00,0.00,0.00,180.00,180.00,180.00
1541,140610502421504,true,1788547958.335302,2,21098,35.27,-116.64,15000.00,0.00,-18.54,110.89,0.0,0.0,0.0,0.0,0.0,0.0
1541,140610502421504,false,1788547958.336,2,21100,-535.60,-214.09,-86.25,-110.68,-6.36,-35.17,0.00,0.00,0.00,180.00,180.00,180.00
