frame,tse_time,tse_in_manual,gunfire,temp1,temp2,range_fact,rk2,kg1,kg2,kg3,kg4,kg5,x1,x2,x3,x4,delta_target_range,delta_target_vel_l,delta_target_vel_m,est_target_range,est_target_vel_slm(1),est_target_vel_slm(2),est_target_vel_slm(3),tof,tse_lead_slm(1),tse_lead_slm(2),tse_lead_slm(3),c12,c14,c22,c24,c33,c35,c44,c55,tads_yaw_rate,tads_pitch_rate,tads_vel_slm(1),tads_vel_slm(2),tads_vel_slm(3),
 39, 7.59999E-01,TRUE,0, 0.00000E+00, 3.75594E+00, 1.44950E+00, 3.05730E+00, 0.00000E+00, 0.00000E+00, 1.86008E-01, 0.00000E+00, 8.64323E-01, 1.44950E+03,-1.41057E-01,-2.39578E+00, 2.47838E+00, 0.00000E+00, 2.10197E-02,-9.42373E-03, 1.44950E+03,-1.41178E-01,-2.41722E+00, 2.48976E+00, 3.40755E+00,-5.77286E-01,-9.88417E+00, 1.01808E+01, 4.17919E+02, 9.95363E+00, 1.12602E+03, 4.69362E+01, 5.68684E-01, 2.64250E+00, 9.98755E+01, 3.00152E+01,-1.64103E-03,-1.70452E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 40, 7.79999E-01,TRUE,0, 1.98896E+03, 3.75588E+00, 1.44950E+00, 3.05736E+00, 1.73370E-01, 2.21569E-01, 1.85981E-01, 5.38695E-03, 8.64229E-01, 1.44950E+03,-1.40289E-01,-2.37434E+00, 2.46703E+00, 2.92969E-03, 2.09734E-02,-9.37676E-03, 1.44950E+03,-1.41057E-01,-2.39578E+00, 2.47838E+00, 3.40754E+00,-5.76789E-01,-9.79646E+00, 1.01342E+01, 3.64289E+02, 8.85689E+00, 1.03029E+03, 4.56211E+01, 5.68610E-01, 2.64226E+00, 9.98227E+01, 3.00093E+01,-1.62627E-03,-1.69672E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 41, 7.99999E-01,TRUE,0, 0.00000E+00, 3.75551E+00, 1.44949E+00, 3.05708E+00, 0.00000E+00, 0.00000E+00, 1.85976E-01, 0.00000E+00, 8.64221E-01, 1.44949E+03,-1.40172E-01,-2.35292E+00, 2.45572E+00, 5.24902E-03, 2.08538E-02,-9.34553E-03, 1.44950E+03,-1.40289E-01,-2.37434E+00, 2.46703E+00, 3.40753E+00,-5.73647E-01,-9.70878E+00, 1.00878E+01, 3.85125E+02, 9.61386E+00, 1.03216E+03, 4.67053E+01, 5.68542E-01, 2.64199E+00, 9.98298E+01, 3.00040E+01,-1.61156E-03,-1.68894E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 42, 8.19999E-01,TRUE,0, 0.00000E+00, 3.75547E+00, 1.44949E+00, 3.05712E+00, 0.00000E+00, 0.00000E+00, 1.85955E-01, 0.00000E+00, 8.64132E-01, 1.44949E+03,-1.40057E-01,-2.33150E+00, 2.44445E+00, 8.05664E-03, 2.08516E-02,-9.32837E-03, 1.44949E+03,-1.40172E-01,-2.35292E+00, 2.45572E+00, 3.40753E+00,-5.73168E-01,-9.62119E+00, 1.00415E+01, 4.06014E+02, 1.03769E+01, 1.03407E+03, 4.77679E+01, 5.68489E-01, 2.64176E+00, 9.98366E+01, 2.99996E+01,-1.59679E-03,-1.68118E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 43, 8.39999E-01,TRUE,0, 0.00000E+00, 3.75546E+00, 1.44949E+00, 3.05717E+00, 0.00000E+00, 0.00000E+00, 1.85939E-01, 0.00000E+00, 8.64053E-01, 1.44949E+03,-1.39945E-01,-2.31008E+00, 2.43322E+00, 1.08643E-02, 2.08571E-02,-9.32169E-03, 1.44949E+03,-1.40057E-01,-2.33150E+00, 2.44445E+00, 3.40752E+00,-5.72697E-01,-9.53357E+00, 9.99543E+00, 4.26957E+02, 1.11456E+01, 1.03603E+03, 4.88094E+01, 5.68447E-01, 2.64156E+00, 9.98432E+01, 2.99958E+01,-1.58201E-03,-1.67344E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 44, 8.59999E-01,TRUE,0, 2.34111E+03, 3.75546E+00, 1.44949E+00, 3.05723E+00, 1.50222E-01, 1.91344E-01, 1.85925E-01, 5.09130E-03, 8.63982E-01, 1.44949E+03,-1.37218E-01,-2.28865E+00, 2.42201E+00, 1.36719E-02, 2.08685E-02,-9.32288E-03, 1.44949E+03,-1.39945E-01,-2.31008E+00, 2.43322E+00, 3.40751E+00,-5.72235E-01,-9.44594E+00, 9.94945E+00, 3.80663E+02, 1.01287E+01, 9.52305E+02, 4.75495E+01, 5.68414E-01, 2.64139E+00, 9.97887E+01, 2.99926E+01,-1.56722E-03,-1.66571E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 45, 8.79999E-01,TRUE,0, 0.00000E+00, 3.75520E+00, 1.44949E+00, 3.05700E+00, 0.00000E+00, 0.00000E+00, 1.85927E-01, 0.00000E+00, 8.63981E-01, 1.44949E+03,-1.37108E-01,-2.26720E+00, 2.41084E+00, 1.45264E-02, 2.09682E-02,-9.32622E-03, 1.44949E+03,-1.37218E-01,-2.28865E+00, 2.42201E+00, 3.40750E+00,-5.61084E-01,-9.35829E+00, 9.90361E+00, 3.99966E+02, 1.08981E+01, 9.54249E+02, 4.85945E+01, 5.68378E-01, 2.64119E+00, 9.97972E+01, 2.99898E+01,-1.55237E-03,-1.65800E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 46, 8.99999E-01,TRUE,0, 0.00000E+00, 3.75520E+00, 1.44948E+00, 3.05705E+00, 0.00000E+00, 0.00000E+00, 1.85915E-01, 0.00000E+00, 8.63917E-01, 1.44948E+03,-1.37001E-01,-2.24575E+00, 2.39970E+00, 1.73340E-02, 2.09692E-02,-9.33766E-03, 1.44949E+03,-1.37108E-01,-2.26720E+00, 2.41084E+00, 3.40754E+00,-5.60642E-01,-9.27069E+00, 9.85803E+00, 4.19324E+02, 1.16725E+01, 9.56234E+02, 4.96187E+01, 5.68350E-01, 2.64104E+00, 9.98053E+01, 2.99875E+01,-1.53757E-03,-1.65031E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 47, 9.19999E-01,TRUE,0, 2.13638E+03, 3.75521E+00, 1.44948E+00, 3.05710E+00, 1.63442E-01, 2.05365E-01, 1.85904E-01, 5.82829E-03, 8.63861E-01, 1.44948E+03,-1.32759E-01,-2.22429E+00, 2.38858E+00, 2.01416E-02, 2.09742E-02,-9.35102E-03, 1.44948E+03,-1.37001E-01,-2.24575E+00, 2.39970E+00, 3.40753E+00,-5.60200E-01,-9.18294E+00, 9.81244E+00, 3.67030E+02, 1.04164E+01, 8.68157E+02, 4.80655E+01, 5.68327E-01, 2.64091E+00, 9.97405E+01, 2.99857E+01,-1.52276E-03,-1.64264E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 48, 9.39999E-01,TRUE,0, 0.00000E+00, 3.75495E+00, 1.44948E+00, 3.05687E+00, 0.00000E+00, 0.00000E+00, 1.85909E-01, 0.00000E+00, 8.63877E-01, 1.44948E+03,-1.32653E-01,-2.20281E+00, 2.37749E+00, 1.96533E-02, 2.10636E-02,-9.36007E-03, 1.44948E+03,-1.32759E-01,-2.22429E+00, 2.38858E+00, 3.40752E+00,-5.42853E-01,-9.09517E+00, 9.76695E+00, 3.84656E+02, 1.11900E+01, 8.70121E+02, 4.90992E+01, 5.68300E-01, 2.64076E+00, 9.97509E+01, 2.99840E+01,-1.50790E-03,-1.63498E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 49, 9.59999E-01,TRUE,0, 0.00000E+00, 3.75496E+00, 1.44948E+00, 3.05691E+00, 0.00000E+00, 0.00000E+00, 1.85900E-01, 0.00000E+00, 8.63828E-01, 1.44948E+03,-1.32549E-01,-2.18131E+00, 2.36643E+00, 2.23389E-02, 2.11430E-02,-9.37510E-03, 1.44948E+03,-1.32653E-01,-2.20281E+00, 2.37749E+00, 3.40758E+00,-5.42431E-01,-9.00752E+00, 9.72180E+00, 4.02338E+02, 1.19685E+01, 8.72125E+02, 5.01124E+01, 5.68279E-01, 2.64064E+00, 9.97608E+01, 2.99827E+01,-1.49302E-03,-1.62734E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 50, 9.79999E-01,TRUE,0, 1.98450E+03, 3.75497E+00, 1.44947E+00, 3.05695E+00, 1.71524E-01, 2.11678E-01, 1.85892E-01, 6.42540E-03, 8.63788E-01, 1.44948E+03,-1.27150E-01,-2.15980E+00, 2.35539E+00, 2.50244E-02, 2.12076E-02,-9.38964E-03, 1.44948E+03,-1.32549E-01,-2.18131E+00, 2.36643E+00, 3.40757E+00,-5.42005E-01,-8.91959E+00, 9.67653E+00, 3.48023E+02, 1.05641E+01, 7.85249E+02, 4.84064E+01, 5.68263E-01, 2.64056E+00, 9.96885E+01, 2.99817E+01,-1.47814E-03,-1.61972E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 51, 9.99999E-01,TRUE,0, 0.00000E+00, 3.75473E+00, 1.44948E+00, 3.05673E+00, 0.00000E+00, 0.00000E+00, 1.85898E-01, 0.00000E+00, 8.63816E-01, 1.44948E+03,-1.27048E-01,-2.13828E+00, 2.34438E+00, 2.33154E-02, 2.11654E-02,-9.39536E-03, 1.44948E+03,-1.27150E-01,-2.15980E+00, 2.35539E+00, 3.40756E+00,-5.19927E-01,-8.83158E+00, 9.63137E+00, 3.63994E+02, 1.13414E+01, 7.87226E+02, 4.94323E+01, 5.68242E-01, 2.64045E+00, 9.97009E+01, 2.99807E+01,-1.46332E-03,-1.61212E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 52, 1.02000E+00,TRUE,0, 0.00000E+00, 3.75474E+00, 1.44947E+00, 3.05677E+00, 0.00000E+00, 0.00000E+00, 1.85891E-01, 0.00000E+00, 8.63781E-01, 1.44947E+03,-1.26947E-01,-2.11676E+00, 2.33339E+00, 2.58789E-02, 2.11372E-02,-9.40728E-03, 1.44948E+03,-1.27048E-01,-2.13828E+00, 2.34438E+00, 3.40765E+00,-5.19520E-01,-8.74382E+00, 9.58659E+00, 3.80022E+02, 1.21234E+01, 7.89243E+02, 5.04379E+01, 5.68226E-01, 2.64038E+00, 9.97129E+01, 2.99800E+01,-1.44849E-03,-1.60454E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 53, 1.04000E+00,TRUE,0, 0.00000E+00, 3.75475E+00, 1.44947E+00, 3.05680E+00, 0.00000E+00, 0.00000E+00, 1.85885E-01, 0.00000E+00, 8.63754E-01, 1.44947E+03,-1.26848E-01,-2.09524E+00, 2.32243E+00, 2.84424E-02, 2.11141E-02,-9.41682E-03, 1.44947E+03,-1.26947E-01,-2.11676E+00, 2.33339E+00, 3.40764E+00,-5.19107E-01,-8.65580E+00, 9.54163E+00, 3.96106E+02, 1.29094E+01, 7.91300E+02, 5.14236E+01, 5.68214E-01, 2.64033E+00, 9.97244E+01, 2.99795E+01,-1.43366E-03,-1.59697E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 54, 1.06000E+00,TRUE,0, 2.33349E+03, 3.75478E+00, 1.44947E+00, 3.05684E+00, 1.47461E-01, 1.76665E-01, 1.85880E-01, 5.87059E-03, 8.63733E-01, 1.44947E+03,-1.21274E-01,-2.07372E+00, 2.31149E+00, 3.10059E-02, 2.10958E-02,-9.42373E-03, 1.44947E+03,-1.26848E-01,-2.09524E+00, 2.32243E+00, 3.40763E+00,-5.18702E-01,-8.56778E+00, 9.49678E+00, 3.51457E+02, 1.16789E+01, 7.20566E+02, 4.99697E+01, 5.68206E-01, 2.64029E+00, 9.96550E+01, 2.99791E+01,-1.41883E-03,-1.58942E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 55, 1.08000E+00,TRUE,0, 0.00000E+00, 3.75460E+00, 1.44947E+00, 3.05667E+00, 0.00000E+00, 0.00000E+00, 1.85887E-01, 0.00000E+00, 8.63764E-01, 1.44947E+03,-1.21176E-01,-2.05218E+00, 2.30059E+00, 2.89307E-02, 2.11613E-02,-9.33313E-03, 1.44947E+03,-1.21274E-01,-2.07372E+00, 2.31149E+00, 3.40762E+00,-4.95907E-01,-8.47975E+00, 9.45202E+00, 3.66159E+02, 1.24646E+01, 7.22604E+02, 5.09637E+01, 5.68193E-01, 2.64024E+00, 9.96688E+01, 2.99787E+01,-1.40393E-03,-1.58195E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 56, 1.10000E+00,TRUE,0, 0.00000E+00, 3.75461E+00, 1.44947E+00, 3.05670E+00, 0.00000E+00, 0.00000E+00, 1.85882E-01, 0.00000E+00, 8.63744E-01, 1.44947E+03,-1.21079E-01,-2.03063E+00, 2.28973E+00, 3.13721E-02, 2.12197E-02,-9.26661E-03, 1.44947E+03,-1.21176E-01,-2.05218E+00, 2.30059E+00, 3.40771E+00,-4.95518E-01,-8.39190E+00, 9.40770E+00, 3.80918E+02, 1.32541E+01, 7.24682E+02, 5.19381E+01, 5.68185E-01, 2.64021E+00, 9.96820E+01, 2.99784E+01,-1.38903E-03,-1.57450E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 57, 1.12000E+00,TRUE,0, 2.12626E+03, 3.75464E+00, 1.44947E+00, 3.05673E+00, 1.59468E-01, 1.86117E-01, 1.85878E-01, 6.60637E-03, 8.63729E-01, 1.44947E+03,-1.14692E-01,-2.00906E+00, 2.27890E+00, 3.38135E-02, 2.12647E-02,-9.21297E-03, 1.44947E+03,-1.21079E-01,-2.03063E+00, 2.28973E+00, 3.40770E+00,-4.95123E-01,-8.30372E+00, 9.36325E+00, 3.32628E+02, 1.18068E+01, 6.53144E+02, 5.02788E+01, 5.68179E-01, 2.64019E+00, 9.96019E+01, 2.99782E+01,-1.37412E-03,-1.56706E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 58, 1.14000E+00,TRUE,0, 0.00000E+00, 3.75445E+00, 1.44947E+00, 3.05656E+00, 0.00000E+00, 0.00000E+00, 1.85885E-01, 0.00000E+00, 8.63764E-01, 1.44947E+03,-1.14595E-01,-1.98747E+00, 2.26812E+00, 3.07617E-02, 2.12903E-02,-9.16147E-03, 1.44947E+03,-1.14692E-01,-2.00906E+00, 2.27890E+00, 3.40769E+00,-4.69002E-01,-8.21549E+00, 9.31896E+00, 3.45983E+02, 1.25960E+01, 6.55195E+02, 5.12656E+01, 5.68169E-01, 2.64014E+00, 9.96178E+01, 2.99779E+01,-1.35921E-03,-1.55964E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 59, 1.16000E+00,TRUE,0, 0.00000E+00, 3.75447E+00, 1.44947E+00, 3.05658E+00, 0.00000E+00, 0.00000E+00, 1.85881E-01, 0.00000E+00, 8.63748E-01, 1.44947E+03,-1.14501E-01,-1.96588E+00, 2.25736E+00, 3.30811E-02, 2.13141E-02,-9.12905E-03, 1.44947E+03,-1.14595E-01,-1.98747E+00, 2.26812E+00, 3.40780E+00,-4.68622E-01,-8.12748E+00, 9.27513E+00, 3.59397E+02, 1.33888E+01, 6.57284E+02, 5.22330E+01, 5.68162E-01, 2.64012E+00, 9.96331E+01, 2.99777E+01,-1.34430E-03,-1.55224E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 60, 1.18000E+00,TRUE,0, 1.97223E+03, 3.75449E+00, 1.44946E+00, 3.05661E+00, 1.66375E-01, 1.89059E-01, 1.85878E-01, 7.19217E-03, 8.63737E-01, 1.44947E+03,-1.07716E-01,-1.94427E+00, 2.24663E+00, 3.54004E-02, 2.13293E-02,-9.10401E-03, 1.44947E+03,-1.14501E-01,-1.96588E+00, 2.25736E+00, 3.40779E+00,-4.68234E-01,-8.03915E+00, 9.23112E+00, 3.10833E+02, 1.18246E+01, 5.88917E+02, 5.04995E+01, 5.68157E-01, 2.64011E+00, 9.95458E+01, 2.99776E+01,-1.32939E-03,-1.54486E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 61, 1.20000E+00,TRUE,0, 0.00000E+00, 3.75432E+00, 1.44947E+00, 3.05644E+00, 0.00000E+00, 0.00000E+00, 1.85885E-01, 0.00000E+00, 8.63773E-01, 1.44947E+03,-1.07620E-01,-1.92267E+00, 2.23594E+00, 3.17383E-02, 2.12418E-02,-9.07540E-03, 1.44947E+03,-1.07716E-01,-1.94427E+00, 2.24663E+00, 3.40778E+00,-4.40485E-01,-7.95077E+00, 9.18724E+00, 3.22905E+02, 1.26178E+01, 5.90976E+02, 5.14808E+01, 5.68148E-01, 2.64007E+00, 9.95639E+01, 2.99774E+01,-1.31454E-03,-1.53750E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 62, 1.22000E+00,TRUE,0, 0.00000E+00, 3.75433E+00, 1.44947E+00, 3.05647E+00, 0.00000E+00, 0.00000E+00, 1.85882E-01, 0.00000E+00, 8.63760E-01, 1.44947E+03,-1.07527E-01,-1.90106E+00, 2.22528E+00, 3.39355E-02, 2.12616E-02,-9.06205E-03, 1.44947E+03,-1.07620E-01,-1.92267E+00, 2.23594E+00, 3.40789E+00,-4.40110E-01,-7.86271E+00, 9.14382E+00, 3.35034E+02, 1.34143E+01, 5.93074E+02, 5.24428E+01, 5.68142E-01, 2.64005E+00, 9.95814E+01, 2.99773E+01,-1.29962E-03,-1.53015E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 63, 1.24000E+00,TRUE,0, 0.00000E+00, 3.75434E+00, 1.44946E+00, 3.05649E+00, 0.00000E+00, 0.00000E+00, 1.85879E-01, 0.00000E+00, 8.63750E-01, 1.44946E+03,-1.07435E-01,-1.87944E+00, 2.21464E+00, 3.61328E-02, 2.12737E-02,-9.05204E-03, 1.44947E+03,-1.07527E-01,-1.90106E+00, 2.22528E+00, 3.40789E+00,-4.39726E-01,-7.77432E+00, 9.10019E+00, 3.47223E+02, 1.42137E+01, 5.95209E+02, 5.33859E+01, 5.68138E-01, 2.64004E+00, 9.95981E+01, 2.99772E+01,-1.28470E-03,-1.52282E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 64, 1.26000E+00,TRUE,0, 2.31751E+03, 3.75436E+00, 1.44946E+00, 3.05651E+00, 1.41584E-01, 1.55111E-01, 1.85877E-01, 6.47922E-03, 8.63743E-01, 1.44947E+03,-1.01400E-01,-1.85782E+00, 2.20403E+00, 3.83301E-02, 2.12791E-02,-9.04417E-03, 1.44946E+03,-1.07435E-01,-1.87944E+00, 2.21464E+00, 3.40788E+00,-4.39351E-01,-7.68590E+00, 9.05668E+00, 3.08575E+02, 1.28897E+01, 5.41624E+02, 5.19814E+01, 5.68135E-01, 2.64004E+00, 9.95169E+01, 2.99771E+01,-1.26978E-03,-1.51551E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 65, 1.28000E+00,TRUE,0, 0.00000E+00, 3.75423E+00, 1.44946E+00, 3.05638E+00, 0.00000E+00, 0.00000E+00, 1.85883E-01, 0.00000E+00, 8.63772E-01, 1.44946E+03,-1.01308E-01,-1.83619E+00, 2.19345E+00, 3.50342E-02, 2.12717E-02,-9.02939E-03, 1.44947E+03,-1.01400E-01,-1.85782E+00, 2.20403E+00, 3.40787E+00,-4.14671E-01,-7.59744E+00, 9.01327E+00, 3.19724E+02, 1.36905E+01, 5.43741E+02, 5.29325E+01, 5.68130E-01, 2.64002E+00, 9.95362E+01, 2.99770E+01,-1.25485E-03,-1.50821E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 66, 1.30000E+00,TRUE,0, 0.00000E+00, 3.75425E+00, 1.44946E+00, 3.05640E+00, 0.00000E+00, 0.00000E+00, 1.85880E-01, 0.00000E+00, 8.63763E-01, 1.44946E+03,-1.01218E-01,-1.81455E+00, 2.18290E+00, 3.71094E-02, 2.12677E-02,-9.02534E-03, 1.44946E+03,-1.01308E-01,-1.83619E+00, 2.19345E+00, 3.40797E+00,-4.14306E-01,-7.50921E+00, 8.97027E+00, 3.30932E+02, 1.44940E+01, 5.45896E+02, 5.38649E+01, 5.68126E-01, 2.64001E+00, 9.95548E+01, 2.99769E+01,-1.23993E-03,-1.50094E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 67, 1.32000E+00,TRUE,0, 2.10856E+03, 3.75426E+00, 1.44946E+00, 3.05642E+00, 1.52416E-01, 1.62290E-01, 1.85879E-01, 7.25598E-03, 8.63756E-01, 1.44947E+03,-9.47700E-02,-1.79291E+00, 2.17237E+00, 3.91846E-02, 2.12594E-02,-9.02128E-03, 1.44946E+03,-1.01218E-01,-1.81455E+00, 2.18290E+00, 3.40797E+00,-4.13935E-01,-7.42070E+00, 8.92709E+00, 2.90043E+02, 1.29678E+01, 4.92551E+02, 5.22961E+01, 5.68124E-01, 2.64001E+00, 9.94616E+01, 2.99769E+01,-1.22501E-03,-1.49368E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 68, 1.34000E+00,TRUE,0, 0.00000E+00, 3.75413E+00, 1.44946E+00, 3.05629E+00, 0.00000E+00, 0.00000E+00, 1.85884E-01, 0.00000E+00, 8.63786E-01, 1.44946E+03,-9.46780E-02,-1.77124E+00, 2.16187E+00, 3.52783E-02, 2.13274E-02,-9.00793E-03, 1.44947E+03,-9.47700E-02,-1.79291E+00, 2.17237E+00, 3.40796E+00,-3.87567E-01,-7.33218E+00, 8.88402E+00, 3.00212E+02, 1.37732E+01, 4.94681E+02, 5.32398E+01, 5.68117E-01, 2.63998E+00, 9.94831E+01, 2.99768E+01,-1.21002E-03,-1.48643E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 69, 1.36000E+00,TRUE,0, 0.00000E+00, 3.75414E+00, 1.44946E+00, 3.05631E+00, 0.00000E+00, 0.00000E+00, 1.85882E-01, 0.00000E+00, 8.63777E-01, 1.44946E+03,-9.45882E-02,-1.74957E+00, 2.15139E+00, 3.72314E-02, 2.13830E-02,-9.00388E-03, 1.44946E+03,-9.46780E-02,-1.77124E+00, 2.16187E+00, 3.40807E+00,-3.87203E-01,-7.24383E+00, 8.84136E+00, 3.10440E+02, 1.45811E+01, 4.96847E+02, 5.41651E+01, 5.68113E-01, 2.63997E+00, 9.95038E+01, 2.99767E+01,-1.19503E-03,-1.47921E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 70, 1.38000E+00,TRUE,0, 1.95375E+03, 3.75415E+00, 1.44946E+00, 3.05633E+00, 1.58491E-01, 1.64161E-01, 1.85880E-01, 7.87762E-03, 8.63770E-01, 1.44931E+03,-2.52229E-01,-1.72789E+00, 2.14094E+00,-9.60815E-01, 2.13338E-02,-8.99935E-03, 1.44946E+03,-9.45882E-02,-1.74957E+00, 2.15139E+00, 3.40807E+00,-3.86835E-01,-7.15516E+00, 8.79850E+00, 2.69897E+02, 1.29516E+01, 4.46399E+02, 5.25457E+01, 5.68111E-01, 2.63996E+00, 9.94024E+01, 2.99767E+01,-1.18011E-03,-1.47200E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 71, 1.40000E+00,TRUE,0, 0.00000E+00, 3.75300E+00, 1.44930E+00, 3.05518E+00, 0.00000E+00, 0.00000E+00, 1.85936E-01, 0.00000E+00, 8.64032E-01, 1.44930E+03,-2.52291E-01,-1.70620E+00, 2.13047E+00,-8.03345E-01, 2.13854E-02,-9.22537E-03, 1.44931E+03,-2.52229E-01,-1.72789E+00, 2.14094E+00, 3.40806E+00,-1.03153E+00,-7.06649E+00, 8.75573E+00, 2.79143E+02, 1.37622E+01, 4.48538E+02, 5.34833E+01, 5.68070E-01, 2.63978E+00, 9.94263E+01, 2.99758E+01,-1.16524E-03,-1.46482E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 72, 1.42000E+00,TRUE,0, 0.00000E+00, 3.75295E+00, 1.44930E+00, 3.05518E+00, 0.00000E+00, 0.00000E+00, 1.85926E-01, 0.00000E+00, 8.63992E-01, 1.44930E+03,-2.52353E-01,-1.68451E+00, 2.12003E+00,-7.98218E-01, 2.13258E-02,-9.17840E-03, 1.44930E+03,-2.52291E-01,-1.70620E+00, 2.13047E+00, 3.40510E+00,-1.03089E+00,-6.97173E+00, 8.70537E+00, 2.88448E+02, 1.45750E+01, 4.50714E+02, 5.44026E+01, 5.68037E-01, 2.63965E+00, 9.94492E+01, 2.99752E+01,-1.15031E-03,-1.45764E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 73, 1.44000E+00,TRUE,0, 0.00000E+00, 3.75290E+00, 1.44929E+00, 3.05517E+00, 0.00000E+00, 0.00000E+00, 1.85918E-01, 0.00000E+00, 8.63966E-01, 1.44929E+03,-2.52413E-01,-1.66282E+00, 2.10962E+00,-7.93091E-01, 2.12704E-02,-9.13405E-03, 1.44930E+03,-2.52353E-01,-1.68451E+00, 2.12003E+00, 3.40508E+00,-1.03114E+00,-6.88306E+00, 8.66266E+00, 2.97815E+02, 1.53896E+01, 4.52926E+02, 5.53040E+01, 5.68011E-01, 2.63956E+00, 9.94712E+01, 2.99749E+01,-1.13539E-03,-1.45049E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 74, 1.46000E+00,TRUE,0, 2.29663E+03, 3.75286E+00, 1.44929E+00, 3.05516E+00, 1.33883E-01, 1.33780E-01, 1.85912E-01, 7.05624E-03, 8.63951E-01, 1.44918E+03,-3.57886E-01,-1.64114E+00, 2.09924E+00,-7.87964E-01, 2.12195E-02,-9.09233E-03, 1.44929E+03,-2.52413E-01,-1.66282E+00, 2.10962E+00, 3.40506E+00,-1.03138E+00,-6.79442E+00, 8.62007E+00, 2.66108E+02, 1.40359E+01, 4.14071E+02, 5.40198E+01, 5.67991E-01, 2.63951E+00, 9.93780E+01, 2.99747E+01,-1.12046E-03,-1.44335E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 75, 1.48000E+00,TRUE,0, 0.00000E+00, 3.75202E+00, 1.44918E+00, 3.05434E+00, 0.00000E+00, 0.00000E+00, 1.85948E-01, 0.00000E+00, 8.64131E-01, 1.44918E+03,-3.58054E-01,-1.61943E+00, 2.08887E+00,-6.75171E-01, 2.13811E-02,-9.12356E-03, 1.44918E+03,-3.57886E-01,-1.64114E+00, 2.09924E+00, 3.40504E+00,-1.46234E+00,-6.70579E+00, 8.57759E+00, 2.74730E+02, 1.48537E+01, 4.16268E+02, 5.49274E+01, 5.67948E-01, 2.63935E+00, 9.94029E+01, 2.99740E+01,-1.10547E-03,-1.43630E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 76, 1.50000E+00,TRUE,0, 0.00000E+00, 3.75194E+00, 1.44917E+00, 3.05431E+00, 0.00000E+00, 0.00000E+00, 1.85938E-01, 0.00000E+00, 8.64102E-01, 1.44917E+03,-3.58218E-01,-1.59771E+00, 2.07855E+00,-6.67969E-01, 2.13844E-02,-8.99029E-03, 1.44918E+03,-3.58054E-01,-1.61943E+00, 2.08887E+00, 3.40304E+00,-1.46217E+00,-6.61318E+00, 8.53021E+00, 2.83413E+02, 1.56730E+01, 4.18501E+02, 5.58174E+01, 5.67914E-01, 2.63924E+00, 9.94268E+01, 2.99736E+01,-1.09049E-03,-1.42926E-03, 0.00000E+00, 0.00000E+00, 0.00000E+00,
