Frames,ThreadId,igToMmMsg_Send,Time,SensorId,RequestId,X,Y,Z,Roll,Pitch,Yaw,X Vel,Y Vel,Z Vel,RollVel,PitchVel,YawVel
89,140379497298944,false,1788553197.598,2,12225,-1264.40,-78.76,-314.68,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
90,140379497298944,true,1788553197.613678,2,12225,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
90,140379497298944,false,1788553197.615,2,12227,-1264.39,-78.78,-314.73,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
91,140379497298944,true,1788553197.630596,2,12227,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
91,140379497298944,false,1788553197.632,2,12227,-1264.40,-78.79,-314.73,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
92,140379497298944,true,1788553197.647031,2,12227,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
92,140379497298944,false,1788553197.648,2,12229,-1264.44,-78.83,-314.80,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
93,140379497298944,true,1788553197.663738,2,12229,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
93,140379497298944,false,1788553197.665,2,12229,-1264.44,-78.82,-314.79,-11.86,1.01,3.08,0.00,0.00,0.00,180.00,180.00,180.00
94,140379497298944,true,1788553197.680372,2,12229,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
94,140379497298944,false,1788553197.681,2,12231,-1264.48,-78.79,-314.80,-11.85,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
95,140379497298944,true,1788553197.696977,2,12231,35.27,-116.64,15000.00,0.00,-2.80,11.85,0.0,0.0,0.0,0.0,0.0,0.0
95,140379497298944,false,1788553197.698,2,12231,-1264.48,-78.78,-314.82,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
96,140379497298944,true,1788553197.713729,2,12231,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
96,140379497298944,false,1788553197.715,2,12233,-1264.45,-78.71,-314.83,-11.85,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
97,140379497298944,true,1788553197.730582,2,12233,35.27,-116.64,15000.00,0.00,-2.80,11.85,0.0,0.0,0.0,0.0,0.0,0.0
97,140379497298944,false,1788553197.732,2,12233,-1264.45,-78.70,-314.84,-11.85,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
98,140379497298944,true,1788553197.747053,2,12233,35.27,-116.64,15000.00,0.00,-2.80,11.85,0.0,0.0,0.0,0.0,0.0,0.0
98,140379497298944,false,1788553197.748,2,12235,-1264.45,-78.71,-314.82,-11.85,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
99,140379497298944,true,1788553197.763784,2,12235,35.27,-116.64,15000.00,0.00,-2.80,11.85,0.0,0.0,0.0,0.0,0.0,0.0
99,140379497298944,false,1788553197.765,2,12235,-1264.48,-78.70,-314.82,-11.86,1.01,3.08,0.00,0.00,0.00,180.00,180.00,180.00
100,140379497298944,true,1788553197.780312,2,12235,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
100,140379497298944,false,1788553197.781,2,12237,-1264.41,-78.68,-314.83,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
101,140379497298944,true,1788553197.797063,2,12237,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
101,140379497298944,false,1788553197.798,2,12237,-1264.41,-78.68,-314.84,-11.85,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
102,140379497298944,true,1788553197.813651,2,12237,35.27,-116.64,15000.00,0.00,-2.79,11.85,0.0,0.0,0.0,0.0,0.0,0.0
102,140379497298944,false,1788553197.815,2,12239,-1264.46,-78.69,-314.79,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
103,140379497298944,true,1788553197.830359,2,12239,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
103,140379497298944,false,1788553197.831,2,12239,-1264.46,-78.64,-314.80,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
104,140379497298944,true,1788553197.847186,2,12239,35.27,-116.64,15000.00,0.00,-2.79,11.86,0.0,0.0,0.0,0.0,0.0,0.0
104,140379497298944,false,1788553197.848,2,12241,-1264.44,-78.67,-314.75,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
105,140379497298944,true,1788553197.863927,2,12241,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
105,140379497298944,false,1788553197.865,2,12241,-1264.45,-78.67,-314.76,-11.86,1.01,3.07,0.00,0.00,0.00,180.00,180.00,180.00
106,140379497298944,true,1788553197.880310,2,12241,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
107,140379497298944,true,1788553197.897048,2,12241,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
107,140379497298944,false,1788553197.898,2,12243,-1264.40,-78.57,-314.72,-11.86,1.01,3.07,0.00,0.00,0.00,180.00,180.00,180.00
108,140379497298944,true,1788553197.913827,2,12243,35.27,-116.64,15000.00,0.00,-2.79,11.86,0.0,0.0,0.0,0.0,0.0,0.0
108,140379497298944,false,1788553197.915,2,12244,-1264.42,-78.56,-314.68,-11.86,1.01,3.08,0.00,0.00,0.00,180.00,180.00,180.00
109,140379497298944,true,1788553197.930538,2,12244,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
109,140379497298944,false,1788553197.931,2,12244,-1264.42,-78.54,-314.69,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
110,140379497298944,true,1788553197.947150,2,12244,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
110,140379497298944,false,1788553197.948,2,12246,-1264.42,-78.50,-314.60,-11.86,1.01,3.08,0.00,0.00,0.00,180.00,180.00,180.00
111,140379497298944,true,1788553197.963923,2,12246,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
111,140379497298944,false,1788553197.965,2,12246,-1264.43,-78.49,-314.59,-11.86,1.01,3.08,0.00,0.00,0.00,180.00,180.00,180.00
112,140379497298944,true,1788553197.980296,2,12246,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
113,140379497298944,true,1788553197.997049,2,12246,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
113,140379497298944,false,1788553197.998,2,12248,-1264.33,-78.48,-314.61,-11.86,1.00,3.06,0.00,0.00,0.00,180.00,180.00,180.00
114,140379497298944,true,1788553198.013669,2,12248,35.27,-116.64,15000.00,0.00,-2.79,11.86,0.0,0.0,0.0,0.0,0.0,0.0
114,140379497298944,false,1788553198.015,2,12249,-1264.31,-78.43,-314.61,-11.86,1.01,3.08,0.00,0.00,0.00,180.00,180.00,180.00
115,140379497298944,true,1788553198.030540,2,12249,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
115,140379497298944,false,1788553198.031,2,12249,-1264.31,-78.42,-314.60,-11.85,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
116,140379497298944,true,1788553198.047182,2,12249,35.27,-116.64,15000.00,0.00,-2.80,11.85,0.0,0.0,0.0,0.0,0.0,0.0
116,140379497298944,false,1788553198.048,2,12251,-1264.43,-78.53,-314.65,-11.86,1.01,3.08,0.00,0.00,0.00,180.00,180.00,180.00
117,140379497298944,true,1788553198.063918,2,12251,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
117,140379497298944,false,1788553198.065,2,12251,-1264.43,-78.48,-314.63,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
118,140379497298944,true,1788553198.080323,2,12251,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
119,140379497298944,true,1788553198.097233,2,12251,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
119,140379497298944,false,1788553198.098,2,12253,-1264.42,-78.45,-314.67,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
120,140379497298944,true,1788553198.113705,2,12253,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
121,140379497298944,true,1788553198.130388,2,12253,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
121,140379497298944,false,1788553198.131,2,12254,-1264.43,-78.37,-314.64,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
122,140379497298944,true,1788553198.147221,2,12254,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
122,140379497298944,false,1788553198.148,2,12255,-1264.38,-78.40,-314.64,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
123,140379497298944,true,1788553198.163705,2,12255,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
124,140379497298944,true,1788553198.180304,2,12255,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
124,140379497298944,false,1788553198.181,2,12256,-1264.39,-78.43,-314.62,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
125,140379497298944,true,1788553198.197206,2,12256,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
125,140379497298944,false,1788553198.198,2,12256,-1264.38,-78.42,-314.62,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
126,140379497298944,true,1788553198.213709,2,12256,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
126,140379497298944,false,1788553198.215,2,12258,-1264.47,-78.49,-314.60,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
127,140379497298944,true,1788553198.230347,2,12258,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
127,140379497298944,false,1788553198.231,2,12258,-1264.45,-78.45,-314.59,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
128,140379497298944,true,1788553198.247074,2,12258,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
128,140379497298944,false,1788553198.248,2,12260,-1264.42,-78.49,-314.60,-11.85,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
129,140379497298944,true,1788553198.263637,2,12260,35.27,-116.64,15000.00,0.00,-2.80,11.85,0.0,0.0,0.0,0.0,0.0,0.0
129,140379497298944,false,1788553198.265,2,12260,-1264.42,-78.45,-314.61,-11.85,1.01,3.08,0.00,0.00,0.00,180.00,180.00,180.00
130,140379497298944,true,1788553198.280354,2,12260,35.27,-116.64,15000.00,0.00,-2.80,11.85,0.0,0.0,0.0,0.0,0.0,0.0
130,140379497298944,false,1788553198.281,2,12262,-1264.56,-78.69,-314.61,-11.86,1.00,3.06,0.00,0.00,0.00,180.00,180.00,180.00
131,140379497298944,true,1788553198.296978,2,12262,35.27,-116.64,15000.00,0.00,-2.79,11.86,0.0,0.0,0.0,0.0,0.0,0.0
131,140379497298944,false,1788553198.298,2,12262,-1264.57,-78.72,-314.60,-11.85,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
132,140379497298944,true,1788553198.313723,2,12262,35.27,-116.64,15000.00,0.00,-2.80,11.85,0.0,0.0,0.0,0.0,0.0,0.0
132,140379497298944,false,1788553198.315,2,12264,-1264.77,-78.77,-314.56,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
133,140379497298944,true,1788553198.330513,2,12264,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
133,140379497298944,false,1788553198.331,2,12264,-1264.79,-78.74,-314.54,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
134,140379497298944,true,1788553198.347148,2,12264,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
134,140379497298944,false,1788553198.348,2,12266,-1264.78,-78.79,-314.62,-11.85,0.99,3.07,0.00,0.00,0.00,180.00,180.00,180.00
135,140379497298944,true,1788553198.363858,2,12266,35.27,-116.64,15000.00,0.00,-2.80,11.85,0.0,0.0,0.0,0.0,0.0,0.0
135,140379497298944,false,1788553198.365,2,12266,-1264.82,-78.84,-314.65,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
136,140379497298944,true,1788553198.380535,2,12266,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
136,140379497298944,false,1788553198.381,2,12268,-1264.62,-78.84,-314.72,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
137,140379497298944,true,1788553198.397225,2,12268,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
137,140379497298944,false,1788553198.398,2,12268,-1264.61,-78.85,-314.75,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
138,140379497298944,true,1788553198.413832,2,12268,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
138,140379497298944,false,1788553198.415,2,12270,-1264.67,-78.94,-314.76,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
139,140379497298944,true,1788553198.430346,2,12270,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
140,140379497298944,true,1788553198.447209,2,12270,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
140,140379497298944,false,1788553198.448,2,12271,-1264.68,-78.97,-314.74,-11.86,0.99,3.07,0.00,0.00,0.00,180.00,180.00,180.00
141,140379497298944,true,1788553198.463640,2,12271,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
142,140379497298944,true,1788553198.480320,2,12271,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
142,140379497298944,false,1788553198.481,2,12272,-1264.65,-78.92,-314.72,-11.86,0.99,3.08,0.00,0.00,0.00,180.00,180.00,180.00
143,140379497298944,true,1788553198.497226,2,12272,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
143,140379497298944,false,1788553198.498,2,12272,-1264.65,-78.94,-314.72,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
144,140379497298944,true,1788553198.513717,2,12272,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
144,140379497298944,false,1788553198.515,2,12274,-1264.63,-78.91,-314.78,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
145,140379497298944,true,1788553198.530394,2,12274,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
145,140379497298944,false,1788553198.531,2,12274,-1264.60,-78.88,-314.77,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
146,140379497298944,true,1788553198.547140,2,12274,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
146,140379497298944,false,1788553198.548,2,12276,-1264.66,-78.93,-314.79,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
147,140379497298944,true,1788553198.563840,2,12276,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
147,140379497298944,false,1788553198.565,2,12276,-1264.67,-78.93,-314.80,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
148,140379497298944,true,1788553198.580503,2,12276,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
148,140379497298944,false,1788553198.581,2,12278,-1264.69,-78.92,-314.78,-11.84,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
149,140379497298944,true,1788553198.597328,2,12278,35.27,-116.64,15000.00,0.00,-2.80,11.84,0.0,0.0,0.0,0.0,0.0,0.0
149,140379497298944,false,1788553198.598,2,12278,-1264.65,-78.90,-314.78,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
150,140379497298944,true,1788553198.613674,2,12278,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
151,140379497298944,true,1788553198.630407,2,12278,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
151,140379497298944,false,1788553198.631,2,12280,-1264.71,-78.98,-314.75,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
152,140379497298944,true,1788553198.647236,2,12280,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
152,140379497298944,false,1788553198.648,2,12280,-1264.70,-78.98,-314.74,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
153,140379497298944,true,1788553198.663679,2,12280,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
153,140379497298944,false,1788553198.665,2,12282,-1264.66,-78.96,-314.74,-11.86,0.99,3.07,0.00,0.00,0.00,180.00,180.00,180.00
154,140379497298944,true,1788553198.680368,2,12282,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
154,140379497298944,false,1788553198.681,2,12282,-1264.68,-78.99,-314.75,-11.85,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
155,140379497298944,true,1788553198.697171,2,12282,35.27,-116.64,15000.00,0.00,-2.80,11.85,0.0,0.0,0.0,0.0,0.0,0.0
155,140379497298944,false,1788553198.698,2,12284,-1264.72,-79.01,-314.76,-11.85,0.99,3.08,0.00,0.00,0.00,180.00,180.00,180.00
156,140379497298944,true,1788553198.713737,2,12284,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
156,140379497298944,false,1788553198.715,2,12284,-1264.72,-79.01,-314.73,-11.85,0.99,3.08,0.00,0.00,0.00,180.00,180.00,180.00
157,140379497298944,true,1788553198.730550,2,12284,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
157,140379497298944,false,1788553198.732,2,12286,-1264.74,-79.03,-314.73,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
158,140379497298944,true,1788553198.746970,2,12286,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
158,140379497298944,false,1788553198.748,2,12286,-1264.69,-78.96,-314.74,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
159,140379497298944,true,1788553198.763732,2,12286,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
159,140379497298944,false,1788553198.765,2,12288,-1264.70,-78.96,-314.75,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
160,140379497298944,true,1788553198.780365,2,12288,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
160,140379497298944,false,1788553198.781,2,12288,-1264.71,-78.96,-314.73,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
161,140379497298944,true,1788553198.797041,2,12288,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
161,140379497298944,false,1788553198.798,2,12290,-1264.72,-78.99,-314.72,-11.86,0.99,3.08,0.00,0.00,0.00,180.00,180.00,180.00
162,140379497298944,true,1788553198.813764,2,12290,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
162,140379497298944,false,1788553198.815,2,12290,-1264.77,-79.05,-314.70,-11.85,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
163,140379497298944,true,1788553198.830364,2,12290,35.27,-116.64,15000.00,0.00,-2.80,11.85,0.0,0.0,0.0,0.0,0.0,0.0
163,140379497298944,false,1788553198.831,2,12292,-1264.80,-79.11,-314.69,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
164,140379497298944,true,1788553198.847073,2,12292,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
164,140379497298944,false,1788553198.848,2,12292,-1264.81,-79.10,-314.71,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
165,140379497298944,true,1788553198.863676,2,12292,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
165,140379497298944,false,1788553198.865,2,12294,-1264.84,-79.13,-314.73,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
166,140379497298944,true,1788553198.880513,2,12294,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
166,140379497298944,false,1788553198.881,2,12294,-1264.75,-79.04,-314.77,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
167,140379497298944,true,1788553198.897052,2,12294,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
168,140379497298944,true,1788553198.913958,2,12294,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
168,140379497298944,false,1788553198.915,2,12296,-1264.67,-79.02,-314.83,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
169,140379497298944,true,1788553198.930533,2,12296,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
169,140379497298944,false,1788553198.931,2,12297,-1264.68,-79.00,-314.85,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
170,140379497298944,true,1788553198.947180,2,12297,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
170,140379497298944,false,1788553198.948,2,12297,-1264.57,-78.94,-314.81,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
171,140379497298944,true,1788553198.963847,2,12297,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
171,140379497298944,false,1788553198.965,2,12299,-1264.56,-79.00,-314.82,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
172,140379497298944,true,1788553198.980469,2,12299,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
172,140379497298944,false,1788553198.981,2,12299,-1264.54,-78.97,-314.86,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
173,140379497298944,true,1788553198.997236,2,12299,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
173,140379497298944,false,1788553198.998,2,12301,-1264.53,-78.98,-314.90,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
174,140379497298944,true,1788553199.013697,2,12301,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
175,140379497298944,true,1788553199.030567,2,12301,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
175,140379497298944,false,1788553199.031,2,12302,-1264.67,-79.10,-314.91,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
176,140379497298944,true,1788553199.047073,2,12302,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
177,140379497298944,true,1788553199.063727,2,12302,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
177,140379497298944,false,1788553199.065,2,12303,-1264.66,-79.08,-314.97,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
178,140379497298944,true,1788553199.080352,2,12303,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
178,140379497298944,false,1788553199.081,2,12303,-1264.65,-79.02,-314.95,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
179,140379497298944,true,1788553199.097221,2,12303,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
179,140379497298944,false,1788553199.098,2,12305,-1264.65,-79.00,-314.98,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
180,140379497298944,true,1788553199.113713,2,12305,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
180,140379497298944,false,1788553199.115,2,12305,-1264.61,-78.97,-314.98,-11.85,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
181,140379497298944,true,1788553199.130422,2,12305,35.27,-116.64,15000.00,0.00,-2.80,11.85,0.0,0.0,0.0,0.0,0.0,0.0
181,140379497298944,false,1788553199.131,2,12307,-1264.58,-78.96,-314.98,-11.85,0.99,3.07,0.00,0.00,0.00,180.00,180.00,180.00
182,140379497298944,true,1788553199.147044,2,12307,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
182,140379497298944,false,1788553199.148,2,12307,-1264.57,-78.88,-314.94,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
183,140379497298944,true,1788553199.163651,2,12307,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
183,140379497298944,false,1788553199.165,2,12309,-1264.58,-78.89,-314.95,-11.86,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
184,140379497298944,true,1788553199.180363,2,12309,35.27,-116.64,15000.00,0.00,-2.81,11.86,0.0,0.0,0.0,0.0,0.0,0.0
184,140379497298944,false,1788553199.181,2,12309,-1264.58,-78.84,-314.97,-11.86,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
185,140379497298944,true,1788553199.197028,2,12309,35.27,-116.64,15000.00,0.00,-2.80,11.86,0.0,0.0,0.0,0.0,0.0,0.0
185,140379497298944,false,1788553199.198,2,12311,-1264.62,-78.87,-315.02,-11.85,1.00,3.08,0.00,0.00,0.00,180.00,180.00,180.00
186,140379497298944,true,1788553199.213736,2,12311,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
186,140379497298944,false,1788553199.215,2,12311,-1264.62,-78.89,-314.99,-11.85,1.01,3.08,0.00,0.00,0.00,180.00,180.00,180.00
187,140379497298944,true,1788553199.230338,2,12311,35.27,-116.64,15000.00,0.00,-2.81,11.85,0.0,0.0,0.0,0.0,0.0,0.0
187,140379497298944,false,1788553199.231,2,12313,-1264.63,-78.87,-315.04,-11.85,1.00,3.07,0.00,0.00,0.00,180.00,180.00,180.00
